objID,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
587744873716384259,132.70644251,11.94363311,21.97905,25.51859,25.84944,24.89864,22.89006
587745243083571306,132.70666255,11.85450456,19.63606,17.09362,15.94645,15.52691,15.29923
587745541047320652,132.70671755,11.6619916,19.84348,18.81527,18.61025,18.5585,18.54259
587745541047320590,132.70677435,11.5858044,14.15712,11.68972,10.78963,12.18764,11.10681
587745243083571227,132.7069583,11.73336146,19.2858,16.99907,16.04148,15.68861,15.51143
587744873716384450,132.7072921,12.03137269,23.79582,22.23371,20.83669,19.4921,18.77548
587744873716383859,132.70730707,11.9067562,15.46882,14.24967,13.84815,13.71345,13.69316
587745243083571806,132.70743871,11.76995161,20.49863,19.43372,19.05251,18.94237,18.93411
587744873716383968,132.70758267,12.03940157,18.45579,17.00429,16.43712,16.20631,16.08052
587745243083572147,132.70760787,11.87944061,23.71517,22.13594,20.66423,19.94201,19.45197
587745243083572255,132.70763597,11.74179945,24.8272,23.264,22.1865,21.24365,20.52793
587745243083571845,132.70780645,11.89427544,21.12373,18.78122,17.79879,17.37778,17.16173
587745243083571888,132.75741482,11.876298,21.62702,21.7487,22.00385,21.85825,23.18158
587744873716384032,132.75753907,11.93500141,18.60658,17.4384,17.02407,16.8197,16.75074
587745541047321164,132.75767119,11.73476858,24.05027,20.37213,18.89699,18.05535,17.58095
587745403608563741,132.7576849,11.56697132,15.91191,14.41521,13.86067,13.65799,13.56403
587745541047320751,132.75773379,11.66651078,18.14611,15.73477,14.6314,14.25133,14.01311
587744873716450080,132.75774098,12.04890505,23.78469,23.96762,22.00897,21.07578,20.96444
587745541047321515,132.75783064,11.64958301,24.30656,22.47975,21.18948,20.567,20.42599
587744873716449591,132.75785785,11.94452987,21.84777,19.94296,19.12236,18.84197,18.74036
587745243083571439,132.75796349,11.83142525,21.02634,18.3015,17.06707,16.59107,16.34594
587745541047321485,132.75801279,11.58805817,23.80365,23.17394,22.49149,22.52627,22.074
587745541047321523,132.75811896,11.67820119,24.66802,23.26863,22.34105,21.98002,21.27246
587744873716450082,132.75829859,12.05465078,23.36502,23.23699,22.23013,21.71238,21.81729
587745243083571364,132.75851472,11.75528906,16.82782,15.30411,14.75499,14.57245,14.53555
587745541047321138,132.75851618,11.60149601,23.38261,21.11923,19.71217,18.89958,18.48452
587745243083571886,132.75880448,11.87574724,22.1655,19.43345,17.96639,17.0961,16.63768
587745243083571434,132.75880879,11.81699571,14.77641,13.58282,14.89613,14.93201,12.97549
587745243083571960,132.75888737,11.89511998,25.05816,21.69079,20.07463,19.02471,18.50346
587744873716449594,132.75895892,11.94874646,23.17528,20.46877,19.01305,18.05241,17.56103
587745541047321767,132.81126479,11.69876688,25.51422,23.7149,22.22863,21.43802,21.15578
587744873716449661,132.81130446,12.05652335,21.19568,18.69429,17.63146,17.26573,17.04384
587745243083571625,132.81147117,11.78999008,14.28303,14.2513,15.47909,15.32132,12.5723
587745243083571677,132.81171022,11.81662799,17.50075,15.78323,15.12547,14.89691,14.82725
587745403608564250,132.81180028,11.56839487,24.29481,21.87318,20.57902,19.65935,19.29142
587745243083572201,132.81191606,11.77120006,23.77388,22.64335,23.49366,25.43749,23.01758
587745541047321215,132.8119407,11.65903478,20.80665,18.14764,16.78453,16.2552,15.91815
587744873716450093,132.81240593,11.93404926,24.89709,23.20572,21.53564,19.96406,19.07402
587745243083571679,132.8125309,11.81464249,21.1559,18.48374,17.13076,16.53095,16.19183
587745243083571686,132.81267783,11.82251633,15.64834,14.40719,13.98071,13.83144,13.82147
587745243083636804,132.86048242,11.82227938,15.01725,13.75224,15.18363,15.15426,13.22686
587744873716449465,132.86065755,11.95251736,16.34842,14.81152,14.23578,13.98094,13.90994
587745541047386273,132.86073073,11.73935084,16.65095,15.52096,15.13868,15.0144,14.94221
587745541047386346,132.86099101,11.76202744,20.26317,17.75696,16.68889,16.31672,16.07625
587745243083637744,132.861049,11.9236184,22.74666,21.32426,20.73609,20.47061,20.54717
587744873716450021,132.86106477,12.03632992,24.51546,22.95604,22.92188,22.40776,22.94266
587745243083638009,132.86120761,11.84990089,24.03477,25.96577,22.81158,21.22229,20.03333
587745243083636940,132.86123649,11.90345605,24.40264,24.98821,21.40552,20.40493,19.59279
587745243083637071,132.86129443,11.93668752,18.58123,16.45978,15.50694,15.13226,14.86235
587745541047386261,132.86179422,11.70651608,21.62723,19.00319,17.63237,16.98244,16.62886
587745403608564219,132.86189905,11.56288161,24.18948,21.74977,20.50866,19.06262,18.32062
587745243083637231,132.90460646,11.91662858,14.61789,13.75352,13.04757,12.92564,12.91344
587745243083637193,132.90465097,11.89134761,23.95711,21.52148,19.93792,18.75916,18.26965
587744873716514842,132.90479671,11.98399277,12.91288,11.32559,10.58946,11.83925,10.54801
587745541047387357,132.90507371,11.68077298,25.3514,23.90555,21.88964,20.7791,20.0109
587745243083637060,132.90518866,11.78213122,15.5583,14.31192,13.83327,13.69402,13.66341
587745541047386871,132.9053063,11.67553409,22.49863,20.24702,19.21419,18.77485,18.53179
587744873716515716,132.90542856,12.00959098,23.15296,24.10655,23.59241,21.46287,21.37707
587745403608564242,132.90552737,11.57007843,22.97772,22.55989,22.68741,21.9682,21.34583
587744873716514880,132.90559555,12.05539387,15.14934,13.95544,13.55513,13.46347,13.4382
587745243083637919,132.90568831,11.87911078,25.33004,23.1461,21.43974,20.14249,19.29838
587744873716449581,132.90581886,11.97568256,25.4648,22.08527,21.04044,20.85577,20.77844
587745243083637129,132.90583352,11.83479377,14.08771,14.44866,15.68865,15.0176,12.26928
587745541047387162,132.90619802,11.66196528,24.26178,25.21427,23.32551,22.25828,21.35058
587745243083637286,132.95274604,11.79319014,16.4935,15.14125,14.57945,14.3585,14.31856
587745243083637307,132.9529265,11.81803781,24.872,19.99282,18.98777,18.44115,18.08874
587744873716515457,132.95304093,12.0043181,25.02889,22.99193,22.59288,22.3989,21.30343
587745243083637382,132.9531195,11.89521321,24.622,21.30567,18.15793,18.20489,19.5905
587744873716515659,132.95321647,12.04318189,24.74934,23.62908,22.20098,24.54019,21.5102
587745243083637633,132.95326475,11.83310162,24.89601,21.74948,20.28046,19.29701,18.77206
587744873716514924,132.95329211,11.97208446,17.75465,15.81208,15.08631,14.71321,14.53363
587745541047386693,132.95330568,11.75187635,18.90794,16.2609,15.57009,14.41515,14.09421
587745541047387200,132.95337542,11.62946443,23.22416,22.01131,21.9783,21.62463,21.76474
587745243083637440,132.95344829,11.94751615,15.24424,13.35474,12.60394,12.35866,12.2435
587745541047386742,132.95344882,11.78495791,23.91879,22.40795,21.84301,21.71968,21.49106
587745541047386975,132.95347065,11.77794484,24.11529,21.95508,20.50601,19.15837,18.45031
587745403608629294,132.95355822,11.60666311,23.6129,21.6845,20.25207,18.73699,17.92907
587745243083637946,132.95371523,11.80923662,23.31939,23.40182,21.99726,21.47971,20.93986
587745541047387066,132.95385704,11.69541907,21.86592,21.58367,21.48527,21.71235,21.83179
587745243083637300,132.95390594,11.8005819,16.11262,14.78058,14.30835,14.14396,14.12712
587744873716515341,133.00324679,12.03644028,25.42146,22.12362,20.63852,19.36876,18.62882
587745243083506185,132.62478773,11.86441737,23.58634,22.25442,20.61902,19.4973,18.77385
587745541047256228,132.62490911,11.66988244,22.64727,23.6241,22.9439,22.18054,21.27643
587744873716384310,132.62505153,11.91615146,22.47374,21.18584,20.7565,20.61582,20.75818
587745243083506765,132.62511031,11.8170061,24.56116,25.45266,23.82071,22.02119,21.21734
587745243083506763,132.62533999,11.80854195,23.79126,24.80709,22.7965,21.66833,21.72079
587745243083506407,132.62536108,11.77248461,22.66777,21.47238,20.60177,20.35213,20.3003
587745243083506182,132.62568874,11.79227359,24.29914,22.26398,20.76768,19.82273,19.29418
587744873716384065,132.62569617,11.89118327,20.71554,19.14892,18.55471,18.35706,18.32614
587745243083506758,132.62576677,11.79026799,25.1916,24.12208,23.4536,21.59496,20.99168
587745243083506391,132.62577648,11.73207023,24.65104,23.2018,24.29056,23.61295,22.26687
587744873716384320,132.62601412,11.9469856,25.1749,22.60507,21.02257,20.17374,19.72001
587744873716384076,132.6261039,11.90181082,23.25627,20.71339,19.49394,18.7568,18.45677
587745243083506022,132.62615636,11.73388346,21.76662,19.944,19.09628,18.80006,18.60487
587744873716384110,132.67652079,11.89537661,19.89999,18.21664,17.51328,17.23964,17.13612
587745541047255262,132.67672941,11.61466486,18.76437,16.64199,15.7732,15.48392,15.3591
587744873716384204,132.67698315,12.0114959,24.09611,21.24211,19.90067,18.97276,18.41903
587744873716384547,132.67699096,11.91397299,23.43785,23.16174,21.73017,21.0452,19.88913
587745541047255333,132.67708274,11.66370959,14.84625,13.68526,13.26653,13.16347,13.13696
587745243083571810,132.67726652,11.87421825,19.78934,17.43447,16.4032,16.00861,15.829
587744873716383813,132.67747862,11.93910282,17.90941,16.52855,16.04094,15.85375,15.77736
587744873716384409,132.67749049,11.98814284,23.71068,22.58581,21.12135,20.43994,20.12407
587744873716384122,132.67754719,11.95472968,22.62296,20.39792,18.95453,17.85786,17.27514
587744873716383866,132.67755405,12.05278811,14.74902,13.56357,13.99695,13.1047,13.09665
587745243083505889,132.67759766,11.73954158,25.82859,23.85947,22.22435,22.10897,21.00799
587744873716384543,132.67762033,11.90353081,23.6387,23.70765,22.04811,20.70655,19.96155
587745541047256258,132.67771019,11.6362146,23.629,24.38246,23.28725,22.42562,22.16711
587745243083572002,132.73024636,11.82690135,23.86132,22.08517,20.6853,19.40084,18.67115
587745541047321126,132.73053389,11.69436318,21.05299,18.53322,17.18478,16.74738,16.4518
587744873716384161,132.73106822,11.97412446,22.29155,19.5948,18.11271,17.33257,16.88927
587745243083571342,132.73135666,11.83373317,17.95784,16.36368,15.69881,15.43717,15.32291
587745243083571953,132.78304762,11.7543023,25.54444,20.88504,19.34943,18.5987,18.15418
587744873716449366,132.78312048,11.98147211,16.46257,15.03699,14.53077,14.39313,14.33311
587744873716450222,132.78315009,12.0547958,26.4931,24.77185,24.29085,23.37975,20.41356
587745243083571568,132.78332032,11.83216697,17.92895,16.27193,15.50024,15.15781,15.00689
587745541047320844,132.78340247,11.64055464,16.06328,14.73322,14.28697,14.17089,14.11793
587745243083571880,132.78361417,11.76291454,21.66763,18.92625,17.54539,16.9291,16.57234
587744873716449390,132.78378852,12.01845271,15.0655,13.83459,13.73575,13.33105,13.29587
587745243083571510,132.78393202,11.81167095,20.57624,17.92967,16.55387,15.79829,15.40515
587745243083571567,132.78397383,11.82904159,17.60958,15.95566,15.29199,15.05257,14.98817
587744873716449332,132.78421786,11.92662203,18.09433,16.17997,15.48133,15.23282,15.10642
587744873716449734,132.78423421,11.95098351,23.11942,21.18503,19.64642,18.56093,17.98153
587745243083571455,132.78428765,11.78024003,22.53183,22.60203,20.90625,19.7046,19.11422
587745541047321323,132.78431542,11.74313376,24.12351,22.85382,21.36078,20.1305,19.56576
587745243083571672,132.78443161,11.90552107,18.16727,17.0232,16.51071,16.35058,16.30249
587745541047321715,132.78443229,11.60073252,24.31744,24.10373,22.79378,22.87709,22.16634
587744873716449432,132.83647542,11.96930428,23.47812,22.73151,22.28041,22.5991,22.65343
587745541047321791,132.83655644,11.67361988,24.72324,23.42319,22.21422,20.98531,20.17013
587745541047321045,132.83658222,11.66112826,15.16554,13.91813,16.04454,15.27731,13.39695
587745243083636848,132.8366216,11.89057512,12.58107,14.78637,15.31174,15.07697,12.89151
587744873716449993,132.83662319,12.05733976,22.30369,21.27392,20.83075,20.83291,20.87848
587745541047386177,132.83666871,11.75067699,14.59649,15.54556,16.21263,15.69867,12.75583
587745243083637472,132.83673336,11.81047155,22.33241,21.25402,20.72412,20.78664,20.79109
587745243083637844,132.83692049,11.81383168,25.57135,24.05763,21.97126,20.55075,19.54499
587744873716449745,132.83696399,12.04559439,24.09034,20.71231,19.23168,18.18129,17.56769
587745541047386935,132.83697743,11.72645962,22.81115,21.30566,19.85529,18.9958,18.47437
587745403608564713,132.83708079,11.55814889,23.87538,23.28855,22.0347,21.30027,21.20753
587744873716449743,132.83721099,11.95915573,25.61347,21.29886,19.88353,18.74092,18.02156
587744873716450124,132.83763659,12.03362513,23.14854,24.71175,22.13485,21.53815,21.25518
587745541047320997,132.83776019,11.61597013,18.9665,17.95381,17.6591,17.56701,17.51373
587745243083637161,132.88879765,11.9121943,22.44889,19.6083,18.15218,17.40467,16.94758
587745541047386378,132.88895782,11.76657085,17.11765,15.53512,14.95472,14.75867,14.65198
587744873716449570,132.88911091,12.02271309,17.30333,16.03493,15.55791,15.39319,15.38822
587745541047386854,132.8896874,11.69988221,21.33142,20.42403,20.13773,20.03321,20.09071
587745403608564569,132.88969745,11.56764796,25.10975,23.20952,23.69423,22.69191,22.59251
587744873716515268,132.88986631,12.03661354,22.70493,20.61275,19.09274,18.1545,17.60562
587745243083638016,132.88986901,11.87202653,25.73781,25.52053,22.61905,21.53412,20.93161
587744873716449776,132.88989897,11.98629744,24.82808,22.03477,20.48315,19.19429,18.42053
587745243083637898,132.88992545,11.87859458,25.34784,24.02943,22.17553,20.92474,19.98544
587745243083637115,132.89019705,11.86248336,14.72028,13.48519,13.01862,13.83932,12.85473
587745541047386335,132.89019842,11.64267788,18.88437,16.71134,15.82207,15.4593,15.26508
587745243083637985,132.94130574,11.9589596,23.01907,23.71191,21.96608,21.04927,20.68629
587745243083637626,132.94141247,11.8353886,23.84188,21.75233,20.16866,18.53609,17.64889
587745541047386572,132.94145128,11.77326266,22.57618,23.545,22.73372,22.9768,22.31346
587745541047386509,132.94150469,11.73591021,14.80832,14.81814,16.56861,15.98803,13.11043
587745243083637682,132.94155572,11.79036001,21.68906,23.75042,25.06813,22.75634,22.87281
587745243083637384,132.94186637,11.89446556,21.39661,18.66741,17.3549,16.87454,16.59
587745403608629290,132.94196328,11.60498401,12.91521,11.54529,13.14075,10.78565,11.07447
587745403608629983,132.94201827,11.61753996,25.55169,24.56303,22.52206,21.70048,21.07426
587745403608629295,132.94206604,11.60814027,22.6371,23.82163,22.56943,24.36707,22.84348
587745243083637261,132.94210771,11.80928123,17.46887,16.21318,15.78266,15.65172,15.6441
587744873716514930,132.94214531,12.01392372,25.53992,24.43753,24.46667,22.81279,20.44295
587745403608630237,132.94215458,11.56907137,24.54519,23.42385,21.83019,20.65751,19.88106
587745403608629292,132.94229064,11.60503462,15.48941,25.10918,24.81045,24.36691,14.64716
587745541047387062,132.94234737,11.6744179,22.20341,20.95239,20.52824,20.45061,20.31328
587745541047386515,132.94263513,11.74768853,19.95144,18.37435,17.76937,17.57294,17.49395
587745403608629611,132.94267793,11.59032899,22.62824,20.04911,18.60313,17.7767,17.34732
587745243083702725,132.99184465,11.97291267,20.65623,18.06318,16.73093,16.12328,15.76041
587744873716514991,132.99192747,12.01654359,15.24809,14.00683,13.66,13.48871,13.47616
587745243083637428,132.99203266,11.80441919,18.81454,16.61149,15.66822,15.34414,15.1467
587745243083702919,132.99220008,11.93576599,25.35918,21.95675,20.61106,19.30781,18.56886
587745243083637429,132.99221764,11.80643191,20.12901,19.15199,18.78576,18.65446,18.63293
587745243083703037,132.99222902,11.85975548,25.36333,22.20677,20.87599,20.21802,19.79711
587745541047452388,132.99247196,11.76890227,23.41102,20.91546,19.87377,19.51613,19.22698
587744873716515542,132.99248852,12.053892,22.67873,22.49418,22.24005,22.15817,21.26985
587745541047452919,132.99250443,11.76645418,24.37234,23.58634,22.48976,21.36225,20.96498
587744873716514999,132.99263364,12.03204191,16.22319,14.97165,14.62452,14.46311,14.44152
587745243083703380,132.99264256,11.94034195,23.86409,23.64833,22.41384,22.37699,22.62361
587745541047256291,132.61029272,11.63198123,25.67644,24.84965,24.87197,25.04792,21.30604
587744873716384048,132.6106609,11.90899665,23.57368,19.55658,18.08442,17.23247,16.81885
587744873716384248,132.6107147,11.99706457,21.92884,21.90888,21.40204,21.88369,21.72486
587745541047255228,132.6623733,11.57332332,18.366,17.20993,16.80094,16.68237,16.65712
587744873716383784,132.66240644,11.88860344,19.32125,18.21866,17.80033,17.73019,17.65332
587745243083506158,132.66248319,11.83882517,22.63783,21.26381,19.86828,18.3506,17.54632
587745541047255969,132.66251528,11.59786921,24.42577,23.35211,21.75486,20.9803,20.59646
587744873716384557,132.6625993,12.03345036,22.91182,23.277,21.61422,20.37332,19.74124
587744873716384558,132.66268792,12.03444731,26.38272,25.17026,24.1524,24.22256,20.04658
587745541047256122,132.66300037,11.58888909,24.47088,25.36802,24.94297,24.05821,20.55597
587745541047256244,132.66301826,11.62089419,24.26293,23.70796,23.82661,22.46843,22.70702
587745243083505879,132.66311189,11.77762271,24.47317,23.07133,21.28861,20.19888,19.55066
587745243083506770,132.66318183,11.73714861,24.9048,23.6714,22.96762,21.90187,21.16203
587744873716383872,132.72059344,11.90443671,23.32769,21.167,21.38144,20.65269,20.47193
587745541047320722,132.72060543,11.72051932,19.1851,17.31936,16.65549,16.4311,16.31596
587745541047320629,132.72071287,11.57115897,17.75039,16.51736,16.03093,15.85252,15.79014
587744873716383957,132.72072505,11.96963463,19.3179,17.93785,17.40034,17.18303,17.10679
587744873716383870,132.72074314,11.9029771,17.72032,16.46152,15.94021,15.7319,15.66358
587745243083571814,132.72088506,11.73400865,21.3221,18.87358,17.46452,16.89351,16.58872
587745541047320689,132.72112261,11.66728857,15.13555,14.58804,12.9579,14.3618,13.38317
587744873716384568,132.72114348,11.90877439,23.4486,24.15572,22.19173,21.5302,20.78839
587744873716383871,132.72116248,11.90323727,19.52515,17.63341,16.92496,16.95196,16.76664
587745243083571330,132.72140588,11.82957121,17.40244,15.74121,15.12102,14.9163,14.84943
587744873716384452,132.72141945,11.99079293,22.20258,22.39908,22.61726,22.21008,21.17534
587745243083571294,132.72149661,11.79281579,14.76107,13.55537,13.12696,13.09858,13.0287
587744873716384615,132.72164885,12.02222074,24.72877,24.7137,24.23902,21.68864,20.38441
587744873716384572,132.72165297,11.96637375,25.47476,23.1826,22.30969,22.81042,21.71153
587745243083572306,132.72174444,11.860537,25.596,23.57041,22.61085,21.48676,21.29358
587745243083571331,132.72186023,11.82744784,21.51112,19.24817,18.20604,17.78948,17.55786
587745541047321472,132.72187839,11.7006366,23.03918,21.38013,20.88262,20.64698,20.49822
587745541047320695,132.72194695,11.68273248,23.98445,25.24392,22.77745,21.45997,20.53337
587745541047321865,132.77204588,11.73891591,24.19782,25.61994,24.48186,22.09668,21.19237
587745243083571873,132.77208701,11.78514962,23.39839,20.14827,18.66444,17.38298,16.64853
587744873716449623,132.77209788,12.03034483,21.1402,18.44523,17.10713,16.49093,16.1113
587744873716449382,132.77214051,12.0503397,14.29949,13.11425,12.6752,12.55653,12.55247
587744873716449618,132.77216879,12.00959055,20.53699,19.46993,19.17764,19.09673,19.08231
587745541047320905,132.77218866,11.73245589,21.64694,21.17239,21.32623,21.57625,21.30352
587745243083571477,132.77259019,11.82415436,20.53438,19.81588,19.27251,19.14091,19.21694
587745243083571526,132.77292244,11.87558471,18.33371,16.27852,15.3625,15.05289,14.91681
587745243083572346,132.77304338,11.85911644,24.03765,23.91514,22.14727,20.9963,20.29642
587745541047321709,132.7731479,11.6275665,25.20179,24.07745,22.6957,22.82195,23.08728
587745541047321737,132.77316436,11.74013612,25.05049,23.88729,22.67842,23.70733,22.3875
587745403608563767,132.77322783,11.57858724,17.18103,16.13731,15.91982,15.87533,15.88876
587744873716449452,132.82707277,12.03362372,19.84178,17.4888,16.45668,16.1062,15.90788
587745243083571758,132.82720061,11.82262139,14.20352,14.32698,13.5361,12.77333,12.32029
587745243083636749,132.82736965,11.83730846,18.38308,16.14082,15.24518,14.9418,14.76397
587745541047321271,132.82770693,11.65266197,23.91658,22.12719,20.58967,19.37686,18.69531
587745541047321006,132.82782179,11.67685671,15.41623,14.26746,15.83348,13.80919,13.76213
587745243083571542,132.82782985,11.78406926,14.43938,14.31345,15.24743,15.10791,11.98863
587744873716449422,132.82798543,11.93045696,15.62033,14.37283,13.95207,13.83548,13.78933
587745541047386122,132.82805689,11.72381064,24.77339,24.00789,21.73155,21.20304,20.71022
587744873716449663,132.82811975,12.00898206,23.07497,20.30228,18.78003,17.87887,17.30509
587745541047321020,132.82814379,11.68659001,17.5452,16.32932,15.85823,15.79031,15.71206
587745243083636747,132.82820439,11.85518553,15.21467,13.96329,15.44617,15.13705,12.43309
587745541047321227,132.82820636,11.64372179,23.2623,21.98378,20.56345,19.23381,18.53383
587745541047321270,132.8282174,11.65408919,24.25604,21.28174,19.80167,18.718,18.07175
587745243083637716,132.82828072,11.89711738,23.20479,21.72071,21.56577,21.44882,20.94966
587745243083637481,132.82837904,11.9050348,20.09708,17.47386,16.31074,15.89221,15.58087
587745403608563910,132.82856895,11.58823371,18.78742,16.64887,15.84383,15.56655,15.40334
587745541047386998,132.8808469,11.61058793,24.21495,21.99929,20.69848,19.71234,19.22493
587744873716449521,132.88095373,11.98190388,18.44094,17.21847,16.74623,16.56642,16.50008
587745541047386825,132.8810476,11.61405576,22.98376,21.11327,19.81367,18.39685,17.70201
587744873716449491,132.88135089,11.94552607,18.46888,17.29641,16.88167,16.68154,16.62935
587745243083637603,132.88143118,11.84229239,22.41446,21.10177,19.53776,18.44358,17.71918
587745243083637063,132.88146999,11.86595613,16.7047,15.26396,14.67757,14.51111,14.38273
587745403608563988,132.88157575,11.57337563,18.05427,16.67269,16.17888,16.00706,15.91762
587744873716449700,132.88177313,11.94916081,22.29919,19.82067,18.4639,17.44791,16.92275
587744873716449499,132.8817735,11.96679044,18.41036,17.10335,16.60474,16.40183,16.35131
587745243083637006,132.88181846,11.81634468,22.57047,25.11967,21.84438,22.68463,22.82339
587745541047386383,132.88196336,11.77035076,25.38233,21.21798,19.87433,19.23607,18.79843
587744873716449753,132.882009,12.05207222,22.78864,20.70315,19.29784,18.579,18.21297
587745541047386944,132.88208961,11.6524707,24.67756,21.90418,20.45577,19.47216,19.0123
587745243083637154,132.88216336,11.91579903,20.58137,18.02992,16.82614,16.38833,16.08019
587745541047386413,132.88227001,11.75242976,17.66847,15.85917,15.22588,15.02543,14.90079
587745541047386516,132.93477323,11.74174479,22.96828,20.80529,20.12133,19.99718,20.19975
587745243083637631,132.93493868,11.86364602,24.29568,23.55344,22.14347,21.93197,21.21623
587745243083637353,132.93520647,11.94025671,25.51264,22.78051,23.44642,24.3559,20.50527
587745243083637535,132.9352141,11.82919222,21.58133,20.47684,19.92776,19.7783,19.69691
587745541047386960,132.93562477,11.64138336,23.33353,20.94575,19.55945,18.85925,18.49262
587745243083638025,132.93562889,11.86780086,24.25258,24.4545,22.63003,21.42789,20.99283
587745541047386522,132.93592028,11.74822479,24.34575,25.10659,24.78863,22.68656,19.04812
587744873716515159,132.93593398,11.98134653,21.5031,18.89298,17.48428,16.71602,16.28112
587745541047386529,132.93601986,11.69749578,14.63966,14.06569,13.04671,12.94269,12.94499
587744873716515726,132.93629566,12.00367713,25.74111,25.81078,24.20242,21.66652,21.00068
587745541047386556,132.93638085,11.77943379,15.2687,15.07832,16.61667,15.87828,12.34356
587745541047386510,132.93642979,11.75033764,14.78225,14.77762,16.94468,15.53662,13.09901
587744873716515759,132.98874752,12.0333812,25.80895,23.61979,22.41181,21.36423,20.56777
587744873716515364,132.98884685,12.02118437,21.61076,25.72338,25.03678,25.2464,21.48624
587745541047386923,132.98900158,11.69155715,22.7125,20.09909,18.70198,17.80478,17.33248
587745403608630299,132.98908836,11.61203405,23.05503,23.56895,22.19627,21.41799,21.01159
587745541047453185,132.98940507,11.73981444,23.6778,23.51851,23.05959,22.40915,21.6728
587745541047452894,132.98947905,11.73446478,25.38293,23.94136,22.28531,20.7099,19.86869
587745403608630085,132.98950421,11.61861793,23.64923,22.71894,22.76341,21.87706,22.35562
587745541047386912,132.98955549,11.65238935,22.89048,20.45856,19.0453,17.83705,17.22013
587745243083703049,132.98962781,11.88966766,22.96129,21.5354,20.96344,20.7743,20.5372
587744873716515540,132.98991849,12.05626656,22.22365,22.42703,22.64311,23.32719,22.91759
587745403608630068,132.98992151,11.56806121,24.38343,23.13945,21.87794,20.82135,20.38966
587745541047255913,132.61777661,11.64985636,24.26579,23.21754,22.31184,22.04131,21.73338
587745243083506184,132.61780061,11.86969087,24.70551,22.41169,20.65198,19.42922,18.68857
587745243083506034,132.61791288,11.82009614,22.56153,20.23988,18.82126,17.77011,17.17374
587745541047255891,132.61797998,11.59403695,24.29536,23.27769,22.50665,21.82411,21.53862
587745541047255207,132.61804503,11.70271707,14.28755,14.44051,12.76812,12.68161,12.66719
587745243083506025,132.61832475,11.77314203,20.83534,20.65269,20.48818,20.22736,20.32467
587745541047255685,132.618388,11.6515792,22.56641,24.85719,25.67575,24.41761,22.34602
587744873716384365,132.66544334,11.90810051,24.5093,23.02049,21.61435,19.97292,19.13565
587745541047255620,132.66548035,11.5976445,25.39566,22.62024,20.9483,19.97501,19.39392
587745541047255518,132.66560061,11.68815469,21.65545,19.02637,17.59546,16.38385,15.77116
587745243083506078,132.66562486,11.82147596,21.72783,19.57498,18.52439,18.10657,17.91473
587745243083506064,132.66566159,11.76409831,23.06298,19.95329,18.49813,17.63441,17.17778
587745243083506663,132.66603632,11.81490917,23.95333,23.51102,22.55003,23.12462,21.82248
587745541047256294,132.66613272,11.63056716,24.40147,25.25036,24.82873,25.21998,21.32664
587744873716383809,132.6662233,11.97565537,17.96354,16.10426,15.42217,15.17603,15.08482
587745541047255509,132.66623554,11.65705196,22.58899,20.92521,19.47391,18.33865,17.80542
587744873716384384,132.66651041,11.94677369,22.77788,22.74126,21.18942,20.42243,20.04197
587744873716384196,132.66661797,11.93276278,21.62012,25.18081,25.34276,24.62517,22.76299
587744873716384362,132.66664649,11.89298722,22.90989,22.05472,21.17928,20.09076,19.20555
587744873716383824,132.66703253,11.98457137,18.19906,16.9752,16.53192,16.33692,16.26928
587745243083506157,132.66708727,11.75688625,23.05961,21.27909,20.24756,19.85415,19.75146
587745243083571286,132.71897934,11.80837738,22.72673,21.59395,21.00188,20.77182,20.78624
587745541047320730,132.71929038,11.73131324,24.20986,23.10049,21.7424,20.44457,19.91454
587744873716383959,132.71932776,11.98024032,18.54518,16.49541,15.70241,15.44765,15.31728
587744873716384612,132.71956185,11.99134294,24.62521,25.16119,22.9976,21.30185,20.27677
587745541047321294,132.71974552,11.63069738,24.91601,22.97946,21.37054,19.90433,19.07979
587744873716384645,132.71984998,12.05022278,24.42596,25.99839,24.7922,25.10395,20.05824
587744873716383897,132.71989536,11.94730327,21.86471,24.57224,23.10636,21.79324,22.74321
587744873716384454,132.72021665,12.01444673,24.87029,22.9808,22.02822,22.11009,21.70546
587745541047321297,132.72029921,11.69041678,24.1205,22.10127,20.68559,19.42286,18.72827
587745541047321659,132.72035696,11.60842487,24.0689,23.96025,22.50575,21.16325,20.34811
587745541047320728,132.72037131,11.72967163,20.34532,18.09978,17.12141,16.72174,16.49069
587745243083571829,132.72051234,11.78697461,21.66886,20.03433,19.38777,19.20532,19.05896
587745541047320845,132.77999777,11.6406024,22.11703,20.88856,20.35232,20.19761,20.06207
587745243083572216,132.78001962,11.91590107,23.86838,22.10739,20.5341,19.71659,19.1455
587745243083571596,132.78007333,11.88385127,14.23187,14.19911,15.54396,15.35067,12.15164
587745243083572188,132.7801021,11.82553473,23.88626,22.96052,23.19665,23.39088,22.93124
587745541047321316,132.78021178,11.65420452,25.07509,22.54825,20.9457,19.9443,19.38945
587745403608564040,132.78039466,11.56743361,22.28845,19.80166,18.37264,17.36956,16.85343
587745541047321551,132.78041653,11.71105489,24.20417,22.95051,21.99937,21.47598,20.85442
587745541047321320,132.78043587,11.74474092,24.92121,23.04919,21.28986,20.281,19.71333
587745541047320883,132.78060546,11.69612626,24.20851,21.46005,20.00338,18.81274,18.15014
