z,petroMag_r
0.3917052,18.82548
0.0986251,17.29481
0.09869108,17.29481
0.4212857,19.20732
0.4214073,19.20732
0.3730972,18.57889
0.3736083,18.57889
0.2113565,17.43266
0.2113992,17.43266
0.03981299,17.33098
0.03979656,17.33098
0.04041696,15.10909
0.04047896,15.10909
0.03446059,16.31584
0.03443914,16.31584
0.376439,18.56335
0.3769569,18.56335
0.06797341,17.90866
0.1022841,17.10616
0.102225,17.10616
0.238283,17.72901
0.2381566,17.72901
0.2156872,17.82029
0.215632,17.82029
0.07810725,16.45472
0.07803148,16.45472
0.1064087,16.88118
0.1064522,16.88118
0.1862973,17.7728
0.1863939,17.7728
0.04256985,19.11089
0.04249018,19.11089
0.06404054,16.88173
0.06399041,16.88173
0.02317058,15.15291
0.04275201,15.21758
0.04266683,15.21758
0.04316883,16.91107
0.1750458,17.63666
0.1751482,17.63666
0.06232631,15.11399
0.06238078,15.11399
0.1222512,17.72798
0.1222356,17.72798
0.0315523,17.02369
0.03156779,17.02369
0.06256971,15.68355
0.06248555,15.68355
0.09567286,16.61671
0.09575358,16.61671
0.09363697,16.66031
0.09359865,16.66031
0.0314129,15.86985
0.03144841,15.86985
0.08352138,17.53747
0.09015255,17.68328
0.1387036,17.72695
0.1122802,17.92886
0.3187081,18.57425
0.3187897,18.57425
0.04447932,17.60602
0.04447528,17.60602
0.03437575,17.22726
0.03438013,17.22726
0.04467151,16.56099
0.04470943,16.56099
0.03321034,16.97993
0.03320398,16.97993
0.105979,16.64483
0.1059727,16.64483
0.09214547,16.47927
0.09216936,16.47927
0.04312218,15.64964
0.1022109,17.38903
0.09243449,16.36727
0.09243842,16.36727
0.09238136,16.22166
0.09239963,16.22166
0.2944042,18.14161
0.2945647,18.14161
0.09494215,17.86569
0.09483701,17.86569
0.09566182,17.3955
0.09570225,17.3955
0.01739901,14.55928
0.05071805,17.66886
0.05069026,17.66886
0.1223627,17.13545
0.1223428,17.13545
0.1558228,17.64396
0.1558532,17.64396
0.1645578,17.61927
0.1645693,17.61927
0.1058079,17.64294
0.1058258,17.64294
0.1051059,16.5179
0.1050387,16.5179
0.3749325,19.02738
0.3747645,19.02738
0.3745182,18.90001
0.3745643,18.90001
0.1275378,16.52187
0.1275653,16.52187
0.128978,17.40405
0.1289138,17.40405
0.05933774,16.74531
0.05931849,16.74531
0.07699138,16.1037
0.07699241,16.1037
0.0814926,17.59671
0.08147122,17.59671
0.1475205,17.87122
0.1475063,17.87122
0.07711183,17.63533
0.07711831,17.63533
0.2426957,17.81952
0.2429596,17.81952
0.2443525,17.79741
0.2442827,17.79741
0.322688,18.76464
0.3225542,18.76464
0.07699655,17.05073
0.07699006,17.05073
0.1355483,17.45462
0.1355632,17.45462
0.1604149,18.11867
0.1605571,18.11867
0.4012745,19.26007
0.4003825,19.26007
0.08230341,16.56474
0.08232917,16.56474
0.1059862,17.31147
0.105946,17.31147
0.1810356,17.6084
0.1810812,17.6084
0.289397,17.87422
0.09096786,17.44468
0.06398915,17.39641
0.2139284,17.35509
0.4657076,20.95541
0.07555418,16.43234
0.1110657,17.57919
0.08813155,17.52901
0.1106244,17.32772
0.1108728,18.27606
0.1107159,17.29678
0.03806868,16.58336
0.1102969,15.43416
0.1095741,15.88311
0.2185989,17.61955
0.1121237,16.9244
0.1778128,17.29997
0.3913332,19.50926
0.1770862,17.17091
0.09917127,17.44659
0.03761083,15.51971
0.09030007,16.46317
0.09938235,17.34942
0.08984703,17.02061
0.1099155,16.58245
0.09867096,17.68289
0.1104273,17.29872
0.089404,18.64148
0.3590167,19.21806
0.4136778,19.15125
0.1206371,17.26294
0.390467,18.94407
0.3346016,17.73377
0.03721648,16.26231
0.3903233,18.75506
0.3809457,18.57662
0.0967798,17.10871
0.08342755,16.93553
0.09647461,16.86166
0.1584929,17.66449
0.3357787,18.49058
0.02576607,16.3272
0.1662911,17.61163
0.09919299,16.82686
0.4408752,19.33746
0.312704,18.67712
0.3762004,19.24235
0.3171131,17.8694
0.2029349,17.77101
0.08163297,17.13953
0.396565,19.26178
0.3172794,18.76241
0.3169848,18.59505
0.3191499,18.63371
0.1646679,17.47345
0.1658239,17.55686
0.2772539,18.07288
0.08016708,17.17202
0.01918881,15.85431
0.0176709,16.59351
0.1005741,16.84701
0.1322056,17.5153
0.1107501,16.73805
0.1105086,17.38997
0.1269636,17.33402
0.1214161,17.46042
0.1702639,17.53369
0.2581444,18.50638
0.1087693,16.3244
0.1097033,17.71389
0.08907441,17.72966
0.202388,17.65322
0.1751037,17.69593
0.09984956,17.62226
0.04717635,16.4587
0.4921679,19.48107
0.4807929,19.2017
0.3926469,19.15917
0.08872285,17.42361
0.1212712,17.5179
0.4801052,19.60303
0.3780708,19.26221
0.3624749,18.50045
0.04554416,15.29281
0.07445146,16.16175
0.01921482,17.43753
0.03379537,14.55943
0.1659276,17.65862
0.4496305,19.41656
0.05759332,17.06317
0.1779102,17.62677
0.04557497,16.73281
0.2023009,17.49832
0.2531125,17.80078
0.1781947,17.32645
0.08406913,17.47382
0.2983199,18.26402
0.3173876,18.74017
0.2993184,18.13533
0.1101379,17.22289
0.05730494,16.08116
0.08342125,16.99864
0.1763019,17.42792
0.2991978,18.43507
0.04593499,15.51551
0.130446,17.07805
0.09922885,17.78923
0.09721491,16.80439
0.09696319,15.81602
0.09731117,16.8403
0.1316371,16.87857
0.09092757,15.79711
0.08477467,17.57237
0.08477117,16.23533
0.09788483,16.04506
0.3039683,18.93948
0.3021079,18.73349
0.204376,18.19749
0.08362108,16.80913
0.08405618,16.75728
0.1688265,17.65949
0.1063371,17.49705
0.1063627,17.49705
0.154614,16.98881
0.4897921,19.28142
0.4893066,19.28142
0.3990498,19.1795
0.3994457,19.1795
0.133049,17.67907
0.1330258,17.67907
0.0764643,17.64579
0.07653059,17.64579
0.07797883,16.21279
0.07801518,16.21279
0.1030932,17.62636
0.103075,17.62636
0.2081735,17.64367
0.2082506,17.64367
0.2088413,18.00995
0.2088553,18.00995
0.228643,18.54201
0.2286611,18.54201
0.1581766,17.6873
0.1582116,17.6873
0.05179338,16.96325
0.05177204,16.96325
0.1695369,17.79179
0.1695757,17.79179
0.1060454,17.56829
0.1060598,17.56829
0.2566447,17.85007
0.2565759,17.85007
0.0790257,16.74632
0.07901505,16.74632
0.2650891,17.71638
0.2650848,17.71638
0.1777611,17.24827
0.1778218,17.24827
0.2614195,17.88971
0.2613816,17.88971
0.125732,16.61842
0.125738,16.61842
0.1082572,16.57504
0.1082512,16.57504
0.312016,18.58039
0.3117982,18.58039
0.07835482,17.14286
0.07831088,17.14286
0.07916161,17.14611
0.07916196,17.14611
0.04663557,17.73919
0.04663366,17.73919
0.07834623,17.16311
0.07835583,17.16311
0.0807986,17.00733
0.08080118,17.00733
0.107665,17.2913
0.1076671,17.2913
0.4640428,19.3338
0.46423,19.3338
0.05091221,17.60548
0.0509115,17.60548
0.1592841,17.22088
0.1593311,17.22088
0.04775879,16.01825
0.04773903,16.01825
0.04672775,17.12359
0.04673617,17.12359
0.1591236,17.35049
0.1590899,17.35049
0.1609374,17.32808
0.1610087,17.32808
0.07623333,17.58514
0.07624263,17.58514
0.1079842,17.44515
0.1079034,17.44515
0.1073546,17.23157
0.1073684,17.23157
0.1279785,17.44842
0.1279374,17.44842
0.1260536,16.86028
0.1260444,16.86028
0.1689182,16.78839
0.1689133,16.78839
0.1288911,16.97991
0.1289537,16.97991
0.1098466,17.71113
0.1098007,17.71113
0.1093337,17.14706
0.1093319,17.14706
0.1066633,16.73688
0.1066857,16.73688
0.1320273,17.87776
0.1320113,17.87776
0.1693009,16.81565
0.1692733,16.81565
0.1334744,17.75239
0.1335168,17.75239
0.06476804,16.43326
0.06477264,16.43326
0.1076078,17.75157
0.1076606,17.75157
0.07723518,16.56067
0.07723828,16.56067
0.07953966,17.39204
0.07954983,17.39204
0.2557773,17.60307
0.255686,17.60307
0.2533899,18.01731
0.2535369,18.01731
0.1275496,17.81863
0.1275769,17.81863
0.235932,17.77052
0.2352944,17.77052
0.05899744,17.41428
0.05899188,17.41428
0.04735294,15.07818
0.04735121,15.07818
0.04765574,15.41785
0.04763734,15.41785
0.1304265,17.03951
0.1303443,17.03951
0.2720651,18.32036
0.2718108,18.32036
0.07711201,16.13017
0.07709292,16.13017
0.1036202,17.22418
0.1036473,17.22418
0.1233518,17.02946
0.1233295,17.02946
0.1365946,17.57868
0.1365863,17.57868
0.1336834,16.93617
0.1336992,16.93617
0.3776926,19.17786
0.3776813,19.17786
0.2492706,18.32938
0.2492545,18.32938
0.1159996,17.76714
0.1159123,17.76714
0.1152244,17.07262
0.1151203,17.07262
0.02083767,17.19715
0.02084633,17.19715
0.1792064,17.68508
0.17906,17.68508
0.1381181,17.86758
0.3883976,19.01367
0.3882649,19.01367
0.1061921,15.93457
0.1062249,15.93457
0.1065196,17.56395
0.106491,17.56395
0.08072919,17.45609
0.08066209,17.45609
0.1050939,16.02256
0.105091,16.02256
0.05139739,16.07561
0.05139618,16.07561
0.3708043,19.10575
0.3711851,19.10575
0.1052208,17.05827
0.1052644,17.05827
0.1070693,17.68666
0.1071055,17.68666
0.1064484,17.02733
0.1063606,17.02733
0.05943747,17.54192
0.05942305,17.54192
0.08400331,16.43807
0.08397827,16.43807
0.168108,17.52947
0.1284615,17.225
0.1285271,17.225
0.0814418,17.50212
0.1651156,16.90293
0.1651028,16.90293
0.1561819,17.4329
0.1563993,17.4329
0.1969081,17.85058
0.1969568,17.85058
0.1331863,17.77589
0.133137,17.77589
0.1029323,16.47849
0.1029183,16.47849
0.08554301,17.11922
0.08555765,17.11922
0.4363882,19.0985
0.4365958,19.0985
0.0622144,16.42431
0.06217614,16.42431
0.1309584,17.70381
0.1309079,17.70381
0.2002491,17.55553
0.2002206,17.55553
0.1232251,17.19128
0.1231788,17.19128
0.07625458,17.78986
0.07643566,17.78986
0.08103404,16.83745
0.08652472,16.91963
0.2470216,17.13104
0.07670525,17.23646
0.07675055,17.23646
0.07601442,17.18654
0.07601459,17.18654
0.06929851,17.55855
0.06927862,17.55855
0.1255388,17.42213
0.1255717,17.42213
0.08663627,17.15996
0.08664002,17.15996
0.07684836,17.45097
0.07685152,17.45097
0.08671622,17.77268
0.08671796,17.77268
0.3990713,19.0601
0.3992973,19.0601
0.1081627,17.64815
0.1081782,17.64815
0.1312131,17.11245
0.1311262,17.11245
0.1080025,17.53821
0.1079746,17.53821
0.1316177,17.58006
0.1316455,17.58006
0.4596613,19.50331
0.4590859,19.50331
0.06512749,16.48475
0.06512187,16.48475
0.07851418,17.21506
0.07856574,17.21506
0.1525348,17.17832
0.1524981,17.17832
0.08271343,17.79852
0.08270715,17.79852
0.2810035,20.04747
0.2811758,20.04747
0.3267522,18.57041
0.3266493,18.57041
0.3758933,18.96943
0.3759317,18.96943
0.1108167,16.65978
0.1108072,16.65978
0.122289,16.65299
0.1222394,16.65299
0.09341548,17.7411
0.0933985,17.7411
0.1669239,16.07112
0.1669385,16.07112
0.1729795,17.21657
0.1728286,17.21657
0.1620177,17.03643
0.1619963,17.03643
0.1804417,17.43685
0.1804112,17.43685
0.1661376,17.79549
0.1661126,17.79549
0.1656666,16.62002
0.1657157,16.62002
0.162943,18.07562
0.16312,18.07562
0.08016283,17.37298
0.08019324,17.37298
0.07566126,17.0692
0.07565793,17.0692
0.1081091,16.83069
0.1080382,16.83069
0.1066886,17.67318
0.1067177,17.67318
0.1072425,15.9549
0.1072874,15.9549
0.1070901,16.16726
0.1071919,16.16726
0.1072953,17.28207
0.1072032,17.28207
0.1700602,17.416
0.1700682,17.416
0.1064471,17.78624
0.1064979,17.78624
0.1324044,16.12821
0.1325916,16.12821
0.1072668,17.09329
0.1072191,17.09329
0.1323392,17.10361
0.1323674,17.10361
0.127569,19.05025
0.1276604,19.05025
0.4503002,19.28839
0.4502213,19.28839
0.1206789,17.54182
0.1207511,17.54182
0.1202751,16.68501
0.1202664,16.68501
0.1677096,17.06221
0.1678391,17.06221
0.1682542,17.52947
0.1198805,16.90344
0.1198591,16.90344
0.1685821,16.74406
0.1686614,16.74406
0.3714678,19.08227
0.3710584,19.08227
0.3283234,18.36627
0.3282265,18.36627
0.1511025,17.63947
0.1511658,17.63947
0.0828793,18.58937
0.0828532,18.58937
0.08191746,18.00473
0.08187429,18.00473
0.0208782,17.59472
0.02087123,17.59472
0.08259494,17.04692
0.08261096,17.04692
0.168568,17.6314
0.1685344,17.6314
0.07673916,16.83167
0.07672089,16.83167
0.1696709,17.94976
0.1696374,17.94976
0.08060467,15.57759
0.08050773,15.57759
0.08050089,17.07069
0.0803973,17.07069
0.08390094,17.698
0.08397686,17.698
0.0768301,16.86473
0.07686365,16.86473
0.02139761,16.34406
0.0214001,16.34406
0.08380059,17.66038
0.08380923,17.66038
0.1266351,17.18358
0.1265668,17.18358
0.1248179,17.20647
0.1249224,17.20647
0.08444344,17.69375
0.08446588,17.69375
0.1300166,17.33665
0.1299689,17.33665
0.1275398,17.69231
0.1274473,17.69231
0.1349315,17.09273
0.1347846,17.09273
0.2027853,17.81978
0.2028297,17.81978
0.2059249,17.52643
0.2060248,17.52643
0.1787375,17.24583
0.1788057,17.24583
0.06035833,16.17502
0.06034809,16.17502
0.4646879,19.44075
0.4651656,19.44075
0.0940584,17.25774
0.0940528,17.25774
0.04704268,16.36256
0.04706498,16.36256
0.3499864,19.01288
0.3502312,19.01288
0.1722366,17.02923
0.172252,17.02923
0.165523,17.64416
0.1654394,17.64416
0.1230024,17.42475
0.1231034,17.42475
0.1216312,17.10228
0.1216366,17.10228
0.1215437,17.11667
0.1214892,17.11667
0.1210161,16.32574
0.1209014,16.32574
0.1633943,17.87655
0.1633517,17.87655
0.05216184,17.44599
0.05216723,17.44599
0.1449492,17.54894
0.1450444,17.54894
0.07698749,15.29644
0.07698422,15.29644
0.1261027,17.7583
0.1262043,17.7583
0.126864,16.53278
0.1268452,16.53278
0.1496741,17.47989
0.1497252,17.47989
0.07621728,17.67573
0.07620054,17.67573
0.1306497,17.39962
0.1306424,17.39962
0.1356435,17.18796
0.1357616,17.18796
0.1354417,17.74858
0.1354213,17.74858
0.03624894,15.17833
0.03620356,15.17833
0.1235108,17.17238
0.1234398,17.17238
0.06413198,16.66347
0.06405794,16.66347
0.07834905,17.93025
0.07833631,17.93025
0.3860364,19.23018
0.04892059,17.70182
0.0488944,17.70182
0.03938237,14.55584
0.03955185,14.55584
0.03910629,17.24829
0.03907945,17.24829
0.03930977,15.24422
0.03932527,15.24422
0.1572439,17.64512
0.1572399,17.64512
0.03945629,16.50858
0.03944224,16.50858
0.1325214,16.10655
0.132517,16.10655
0.06459882,18.01845
0.06457654,18.01845
0.07864468,17.56782
0.07857744,17.56782
0.0621082,17.46644
0.06208497,17.46644
0.1326297,17.42506
0.1326017,17.42506
0.07581993,16.44654
0.07580867,16.44654
0.2020701,18.02475
0.2020522,18.02475
0.1997224,17.41549
0.1996435,17.41549
0.1996613,17.56581
0.1995403,17.56581
0.1998285,17.88514
0.1998207,17.88514
0.1308044,17.5892
0.130873,17.5892
0.0863431,17.66936
0.08631471,17.66936
0.07714342,17.0415
0.07711547,17.0415
0.2018312,17.61879
0.2018754,17.61879
0.07799308,16.12491
0.07802294,16.12491
0.07850849,15.29232
0.07858277,15.29232
0.06514315,16.84859
0.06520312,16.84859
0.04755105,17.50742
0.04748039,17.50742
0.04665807,17.65531
0.04665482,17.65531
0.07765588,16.74344
0.07756986,16.74344
0.1034433,17.63582
0.1034695,17.63582
0.07789161,15.99602
0.07795306,15.99602
0.2011528,17.65741
0.2012967,17.65741
0.1079563,17.03529
0.1080196,17.03529
0.1984102,17.35805
0.1983512,17.35805
0.1253967,16.94234
0.1253994,16.94234
0.1683328,17.48211
0.1683984,17.48211
0.132967,17.70696
0.1329934,17.70696
0.1059827,17.43884
0.1060249,17.43884
0.1396389,17.47156
0.1396517,17.47156
0.1809319,17.50111
0.1002765,17.57055
0.1521573,17.73571
0.2574528,19.52126
0.08122012,15.14561
0.08124281,15.14561
0.10595,17.02121
0.1059338,17.02121
0.1070096,17.5575
0.1069881,17.5575
0.2584499,17.6411
0.2584586,17.6411
0.08277161,17.14592
0.08280564,17.14592
0.168197,17.84291
0.168251,17.84291
0.1514758,17.55602
0.1514779,17.55602
0.1747471,17.3299
0.1747362,17.3299
0.08290194,17.06271
0.08288149,17.06271
0.08152124,16.323
0.08147936,16.323
0.1782399,16.5005
0.1782265,16.5005
0.1250898,16.6117
0.1250406,16.6117
0.1766994,17.58477
0.1767099,17.58477
0.02133708,13.69402
0.02134629,13.69402
0.09487504,16.74107
0.1484088,17.85686
0.1484893,17.85686
0.09029423,16.99143
0.0903394,16.99143
0.1162044,15.67786
0.1161052,15.67786
0.1281097,17.86524
0.1280645,17.86524
0.1933456,17.67993
0.08293462,16.88001
0.08296723,16.88001
0.2182276,18.25588
0.2184332,18.25588
0.2199807,17.64706
0.2199785,17.64706
0.1498919,17.74455
0.1499889,17.74455
0.04519005,17.23146
0.04518921,17.23146
0.1212475,16.57877
0.1212547,16.57877
0.0794676,17.13474
0.07943483,17.13474
0.1243341,16.94017
0.1242904,16.94017
0.4226653,18.59153
0.4226465,18.59153
0.08917555,17.25433
0.08916882,17.25433
0.1707606,17.85172
0.1707545,17.85172
0.08934824,17.20536
0.08926491,17.20536
0.08886199,16.13193
0.08885184,16.13193
0.04796434,16.62936
0.04792546,16.62936
0.2836525,17.49201
0.2836056,17.49201
0.08842524,15.6078
0.08845458,15.6078
0.08935466,15.83846
0.08930615,15.83846
0.1740918,17.60925
0.1741074,17.60925
0.1663492,17.75479
0.1663239,17.75479
0.0479563,17.58465
0.04799371,17.58465
0.08786131,17.21582
0.08786819,17.21582
0.1587025,17.51986
0.1586798,17.51986
0.08945666,16.02361
0.0894941,16.02361
0.1319268,17.2494
0.1319201,17.2494
0.3589049,18.73067
0.3588856,18.73067
0.1165946,17.70669
0.1166216,17.70669
0.02348257,17.4748
0.02351624,17.4748
0.2507477,17.7836
0.2507145,17.7836
0.1263086,17.80064
0.1263394,17.80064
0.1484726,17.40498
0.1485007,17.40498
0.149734,17.42068
0.14975,17.42068
0.4292134,18.70079
0.4290732,18.70079
0.2027322,17.47737
0.2027287,17.47737
0.4590967,19.13803
0.4589371,19.13803
0.1473803,17.27803
0.1473781,17.27803
0.0885959,17.6552
0.4808179,19.45775
0.4807902,19.45775
0.4845674,19.90737
0.4848052,19.90737
0.2422506,17.81141
0.2422721,17.81141
0.1461898,17.46523
0.1462201,17.46523
0.1836029,17.71453
0.07782839,17.67385
0.04762621,17.49309
0.04765168,17.49309
0.08993941,17.68466
0.08991793,17.68466
0.08779845,17.40182
0.08783003,17.40182
0.08818766,16.58775
0.0882015,16.58775
0.08826082,16.7893
0.08820143,16.7893
0.135208,17.23652
0.135167,17.23652
0.07698186,17.36908
0.07698988,17.36908
0.3586009,19.88196
0.3585889,19.88196
0.08941972,17.70766
0.08936787,17.70766
0.08878292,17.365
0.0887581,17.365
0.08925407,16.63339
0.08923995,16.63339
0.1243006,16.73792
0.1243586,16.73792
0.107494,17.90413
0.1074706,17.90413
0.03234868,16.93531
0.03233232,16.93531
0.4280285,19.17432
0.4282324,19.17432
0.1258695,17.80977
0.1258583,17.80977
0.1496673,17.49557
0.1496755,17.49557
0.1491763,17.55506
0.1491166,17.55506
0.1496276,17.39646
0.1496528,17.39646
0.3599551,19.56132
0.3593651,19.56132
0.4264884,18.811
0.4263436,18.811
0.3589176,18.76324
0.3591925,18.76324
0.1472403,17.17761
0.1472473,17.17761
0.3174355,18.24207
0.3174601,18.24207
0.4109602,18.75438
0.4109199,18.75438
0.2603548,17.84443
0.2604659,17.84443
0.1864499,17.6475
0.1862603,17.6475
0.2613024,17.8507
0.261309,17.8507
0.03057908,16.77925
0.03057212,16.77925
0.08306849,17.03016
0.08310145,17.03016
0.1707043,17.82154
0.1707262,17.82154
0.09202364,16.61331
0.09194439,16.61331
0.1016339,17.6335
0.1016245,17.6335
0.1016802,17.74686
0.1016918,17.74686
0.127243,17.71938
0.1272964,17.71938
0.08960895,17.70734
0.08958714,17.70734
0.1460254,17.1148
0.1460263,17.1148
0.2520534,17.68282
0.2521555,17.68282
0.1487328,16.89399
0.1487246,16.89399
0.07087119,17.23255
0.07081103,17.23255
0.148612,17.23143
0.1485997,17.23143
0.3816678,19.3523
0.3813836,19.3523
0.3817452,18.86238
0.3817924,18.86238
0.08695929,17.65823
0.08698143,17.65823
0.08793359,15.85294
0.08790251,15.85294
0.2505002,17.69576
0.2503326,17.69576
0.2156025,17.07274
0.2155362,17.07274
0.148768,16.57906
0.1487253,16.57906
0.3879543,18.5893
0.3878984,18.5893
0.08814714,16.70928
0.08813617,16.70928
0.1470102,17.54342
0.1469879,17.54342
0.1533032,17.60815
0.1532173,17.60815
0.1503084,17.12971
0.1503781,17.12971
0.1410377,18.83656
0.1410884,18.83656
0.1518188,17.75161
0.1516293,17.75161
0.07836521,17.68914
0.0783539,17.68914
0.1911123,18.58138
0.1910961,18.58138
0.1052682,17.21932
0.1052957,17.21932
0.3369517,17.75164
0.3370472,17.75164
0.1217411,16.35528
0.1217947,16.35528
0.1713793,17.6639
0.1713274,17.6639
0.05365355,16.69255
0.05366717,16.69255
0.03470369,16.87821
0.03473345,16.87821
0.3333751,30.52119
0.03455518,16.5782
0.03457266,16.5782
0.09812586,17.26347
0.09807262,17.26347
0.4017524,19.18807
0.4017943,19.18807
0.08114562,17.66773
0.08109874,17.66773
0.4183054,19.15676
0.418261,19.15676
0.1500859,17.4193
0.1500586,17.4193
0.2870692,18.47079
0.2870098,18.47079
0.1503592,16.6278
0.1503901,16.6278
0.08914129,16.42992
0.08913422,16.42992
0.1521838,17.00339
0.1520817,17.00339
0.08847167,16.6815
0.08846627,16.6815
0.1506008,17.22132
0.150623,17.22132
0.1160806,17.55094
0.1161639,17.55094
0.2932798,19.46821
0.2932609,19.46821
0.1482321,17.3074
0.1481735,17.3074
0.4263845,19.01099
0.4265061,19.01099
0.4300991,19.22363
0.4299923,19.22363
0.3561449,18.32147
0.3560868,18.32147
0.1503913,17.40932
0.150285,17.40932
0.1982432,17.73359
0.1982574,17.73359
0.02669588,17.73757
0.02670689,17.73757
0.3327349,18.60064
0.3326248,18.60064
0.1502394,17.72041
0.1501671,17.72041
0.1686579,17.72392
0.1686495,17.72392
0.151305,17.05832
0.1512428,17.05832
0.147387,17.10647
0.1475036,17.10647
0.1411581,17.67354
0.1411491,17.67354
0.1401971,17.17923
0.1401733,17.17923
0.06207249,17.5027
0.06210537,17.5027
0.05368528,17.23893
0.05372864,17.23893
0.4016647,19.23015
0.4017646,19.23015
0.147824,17.80193
0.1477176,17.80193
0.1471584,17.40103
0.1472958,17.40103
0.07888185,17.07081
0.07897508,17.07081
0.4714073,18.74446
0.4711325,18.74446
0.0716391,17.09946
0.07168763,17.09946
0.2590184,18.48759
0.2590239,18.48759
0.1642884,17.51863
0.1643581,17.51863
0.2365928,17.81404
0.2366063,17.81404
0.1447142,17.42091
0.1447481,17.42091
0.07708033,17.05136
0.07704341,17.05136
0.07727832,15.77862
0.0773385,15.77862
0.07203879,15.58073
0.07203642,15.58073
0.1098738,17.58142
