z,Column1,Column2
0.1563831,17.67594,-21.6913652634815
0.1563994,17.67594,-21.6916143260583
0.1563064,17.67594,-21.6901940046282
0.1565424,17.58651,-21.7832215328895
0.1565467,17.58651,-21.7832872074376
0.1565977,17.58651,-21.7840647210976
0.1379183,17.75196,-21.3167093700052
0.1379099,17.75196,-21.3165659244163
0.1378462,17.75196,-21.3154717890096
0.2595916,18.03348,-22.5673334358894
0.2597243,18.03348,-22.5686026588288
0.259596,18.03348,-22.5673756388371
0.06105397,15.95625,-21.228194480492
0.0609411,15.95625,-21.2239985401157
0.06100431,15.95625,-21.2263493247147
0.1252239,16.93314,-21.9077419734554
0.1252099,16.93314,-21.9074791885199
0.1083109,17.35025,-21.150936535357
0.108245,17.35025,-21.1495176927204
0.1055758,17.25215,-21.1894591241728
0.1055411,17.25215,-21.1886947083831
0.1316162,17.53775,-21.4204102973251
0.1316228,17.53775,-21.4205272865189
0.3296061,17.62693,-23.5729852491789
0.3298012,17.62693,-23.5744847963194
0.3297995,17.62693,-23.5744712843238
0.1094284,17.61631,-20.908810839273
0.1094883,17.61631,-20.910088576545
0.1094395,17.61631,-20.9090474481955
0.2616353,17.87107,-22.7492229197891
0.261557,17.87107,-22.7484787906736
0.2613901,17.87107,-22.7468924460237
0.3650439,18.7653,-22.6945215644861
0.3647932,18.7653,-22.6927653192478
0.3647994,18.7653,-22.6928089570076
0.1223951,17.44715,-21.3400425908719
0.1228468,17.44715,-21.3486936007036
0.1228241,17.44715,-21.3482585031171
0.09667717,17.58972,-20.6474477578043
0.09667496,17.58972,-20.6473949209582
0.09664038,17.58972,-20.6465661615142
0.1781241,16.47623,-23.2032848328449
0.178274,16.47623,-23.2053115152888
0.1782061,16.47623,-23.2043930929301
0.08551177,17.35919,-20.5946488766134
0.08549877,17.35919,-20.5942991332224
0.0855957,17.35919,-20.5969067543979
0.07564137,16.95774,-20.7146532343224
0.07552423,16.95774,-20.7111070839941
0.07569534,16.95774,-20.7162852756351
0.4548616,19.54912,-22.4779463149753
0.454555,19.54912,-22.4761921697842
0.1260723,16.32913,-22.5276430761124
0.1262133,16.32913,-22.5302714806586
0.1261183,16.32913,-22.5285013549949
0.07666966,17.18211,-20.521184915737
0.07662808,17.18211,-20.5199431162768
0.07658642,17.18211,-20.5186980012918
0.1279473,17.10748,-21.7840409394492
0.1281048,17.10748,-21.7869379411033
0.1279448,17.10748,-21.7839940402978
0.1104374,17.30055,-21.2459831521597
0.04470581,17.73334,-18.7483312969947
0.0615647,16.82655,-20.3767855530114
0.05176524,16.77034,-20.0410184639019
0.06762683,16.8405,-20.5762684186618
0.06813491,17.21169,-20.2221204587276
0.08057746,16.9663,-20.8509429091877
0.1472457,17.6844,-21.5394845240742
0.1471322,17.6844,-21.5376507875817
0.1490214,17.43556,-21.8168267278336
0.148907,17.43556,-21.8149995341927
0.1482538,17.75427,-21.4858380870661
0.1483436,17.75427,-21.4872769338177
0.1474342,17.25454,-21.9723892716159
0.1474562,17.25454,-21.9727438930848
0.1069492,17.676,-20.7957073501087
0.1069434,17.676,-20.7955798024103
0.09134351,17.59381,-20.5121174614249
0.09137631,17.59381,-20.5129464615072
0.1144655,17.68147,-20.9487497481696
0.1144921,17.68147,-20.94929343141
0.2481867,17.74015,-22.7492758867597
0.2482621,17.74015,-22.7500280109148
0.396019,18.30945,-23.3592286781758
0.396045,18.30945,-23.3593977079109
0.4011231,19.04092,-22.6607212854383
0.4008307,19.04092,-22.658843237633
0.1898848,17.41746,-22.4165245573265
0.190029,17.41746,-22.4183619423624
0.1473391,17.06339,-22.1620050788627
0.1473302,17.06339,-22.1618622656516
0.1885383,17.78472,-22.0320377508237
0.1886044,17.78472,-22.0328858733394
0.3985196,18.36178,-23.3230926739594
0.3983405,18.36178,-23.3219354626445
0.03055665,16.77111,-18.8612616191815
0.0305662,16.77111,-18.8619554419928
0.03020713,17.83882,-17.7679949493588
0.03020594,17.83882,-17.7679072930836
0.1051695,17.46944,-20.9631982300765
0.1051209,17.46944,-20.962121477136
0.1303557,17.64042,-21.295044018662
0.1303361,17.64042,-21.294690385117
0.1151748,17.37484,-21.2698400941723
0.1151779,17.37484,-21.2699021437821
0.1885412,20.69884,-19.1179591498565
0.1885342,20.69884,-19.1178696174581
0.1445839,16.95567,-22.2248775867667
0.144633,16.95567,-22.2256839328628
0.02435776,18.33371,-16.7960844124435
0.02436149,18.33371,-16.7964223305999
0.1469702,17.66622,-21.5532163829755
0.1469544,17.66622,-21.552960448204
0.3532907,18.50577,-22.8705151602276
0.3534262,18.50577,-22.8714920463779
0.1674461,17.25,-22.2808755145585
0.1673839,17.25,-22.279983611134
0.1455748,19.15706,-20.0397010602117
0.1455891,19.15706,-20.0399344552731
0.3511839,18.50972,-22.8513189933747
0.3512017,18.50972,-22.8514476317645
0.4023126,18.26529,-23.4439816300563
0.4023444,18.26529,-23.4441848651835
0.1651969,16.97714,-22.5213102236922
0.1652647,16.97714,-22.5222930207247
0.07381822,16.92349,-20.6931047392549
0.0737941,16.92349,-20.6923578978051
0.4419345,18.8596,-23.092557024657
0.4417908,18.8596,-23.0917126170673
0.1442514,17.6647,-21.5103767464211
0.1442851,17.6647,-21.5109318363538
0.07833065,16.58265,-21.1697365626267
0.07834522,16.58265,-21.1701626872277
0.02934603,16.62467,-18.9179254762752
0.02935209,16.62467,-18.9183836141435
0.06846794,16.14015,-21.3047677116038
0.06849346,16.14015,-21.3056168573421
0.1447903,17.18719,-21.996744048977
0.1447333,17.18719,-21.9958087210859
0.1455541,17.57624,-21.6201834125431
0.1456643,17.57624,-21.6219807276907
0.02547421,16.73119,-18.4977685859871
0.02544127,16.73119,-18.4949043016797
0.02456806,17.46927,-17.6795394161317
0.02454983,17.46927,-17.6778973558944
0.114886,17.21133,-21.4274739965291
0.1147671,17.21133,-21.4250522960777
0.1495977,16.82942,-22.432152055253
0.1495996,16.82942,-22.4321814480664
0.1513117,17.6146,-21.6740973560434
0.1511742,17.6146,-21.6719330267284
0.1468199,17.17362,-22.0433817873885
0.1469891,17.17362,-22.0461190267998
0.1425752,17.23788,-21.9094619873044
0.1426643,17.23788,-21.9109446970065
0.08800338,16.88863,-21.1313579618552
0.08791664,16.88863,-21.1290851898898
0.1156585,17.20641,-21.4480744838908
0.1156843,17.20641,-21.4485954134451
0.1509646,17.40358,-21.8796459434366
0.1509816,17.40358,-21.8799145839193
0.1469922,17.41917,-21.8006187478046
0.1470138,17.41917,-21.8009680979539
0.07908808,17.51461,-20.2598423074803
0.0790744,17.51461,-20.2594454907409
0.1619753,17.30196,-22.1493199505575
0.1620485,17.30196,-22.1504022855738
0.06935161,17.22375,-20.2503922578875
0.06943162,17.22375,-20.2530202465008
0.1990915,17.7446,-22.2042644826288
0.1990868,17.7446,-22.2042069901202
0.1607301,17.48086,-21.9519523902733
0.1606916,17.48086,-21.9513793268412
0.07015131,17.24935,-20.2509250256287
0.07006504,17.24935,-20.2481191828515
0.08909858,16.59159,-21.4569083392348
0.08907804,16.59159,-21.4563765841307
0.1723188,17.35528,-22.2444857053588
0.1724163,17.35528,-22.2458447682747
0.02961222,16.55644,-19.0062051107632
0.02962949,16.55644,-19.0074998821986
0.1692525,17.65632,-21.9003051967714
0.1692594,17.65632,-21.9004032747342
0.06956718,15.70964,-21.7715771959042
0.06957163,15.70964,-21.7717229465878
0.02759792,17.02512,-18.3812256147968
0.02760433,17.02512,-18.3817407357125
0.1314795,17.11009,-21.8456097097
0.1314835,17.11009,-21.8456810950213
0.131564,15.74307,-23.2141499003927
0.1315776,15.74307,-23.2143941130383
0.1060516,17.09251,-21.3595679214376
0.1060812,17.09251,-21.360217186386
0.1592936,17.64766,-21.7636923517362
0.1593368,17.64766,-21.7643404988871
0.1061677,17.75436,-20.7002649641105
0.1061512,17.75436,-20.6999035062928
0.1063038,16.48534,-21.9722667384528
0.10632,16.48534,-21.972621506571
0.1764077,17.44379,-22.2123986335892
0.1091255,18.28631,-20.2323419672657
0.1090892,18.28631,-20.2315666018677
0.3574784,18.88526,-22.5210775221388
0.3571636,18.88526,-22.5188303913671
0.1220823,17.48858,-21.2925977424422
0.1221052,17.48858,-21.2930381826328
0.435788,19.24355,-22.672280116467
0.4357744,19.24355,-22.6721987376563
0.4346877,19.20732,-22.7019511774754
0.4345786,19.20732,-22.7013005159461
0.4430333,19.34108,-22.6175285764914
0.4430545,19.34108,-22.6176527257478
0.1853538,17.59501,-22.1805462917748
0.1853155,17.59501,-22.1800456230342
0.1638563,17.35316,-22.1257595057086
0.1639009,17.35316,-22.1264107120098
0.1692354,17.13555,-22.4208299457271
0.1692337,17.13555,-22.4208058461643
0.106096,16.86686,-21.5861968474248
0.1060654,16.86686,-21.5855255895502
0.1604116,16.9239,-22.5041717729039
0.1604136,16.9239,-22.5042010975384
0.1063695,16.92508,-21.5339720619424
0.106395,16.92508,-21.534530628327
0.1047717,17.49167,-20.9321531864757
0.1047963,17.49167,-20.9326976137099
0.2260023,17.72529,-22.5333175610101
0.2259926,17.72529,-22.5332124816393
0.1467087,17.26549,-21.9497071032831
0.1466998,17.26549,-21.9495629947273
0.1948758,17.59036,-22.3065286850373
0.1948362,17.59036,-22.3060359737486
0.3571834,18.71264,-22.6915906076846
0.3571956,18.71264,-22.6916776708172
0.06917019,16.71357,-20.7545978419262
0.06917074,16.71357,-20.7546160079084
0.06961987,16.57145,-20.9114886717331
0.06963571,16.57145,-20.9120072935724
0.1677361,17.41063,-22.1243980774703
0.1677064,17.41063,-22.1239730245207
0.1631002,17.32247,-22.1453754524151
0.1630761,17.32247,-22.1450219145059
0.1433729,17.38087,-21.7797178722846
0.1433987,17.38087,-21.780143727254
0.1060308,16.58192,-21.8697034768248
0.1059957,16.58192,-21.8689341350906
0.06995656,15.87911,-21.6148300041887
0.06992754,15.87911,-21.6138839344172
0.1433127,16.3358,-22.8237877244836
0.143321,16.3358,-22.8239253814447
0.1051231,16.52807,-21.9035422851914
0.09491593,16.73748,-21.4571273404653
0.09630207,16.40317,-21.8250004577505
0.1230094,17.68724,-21.1117090196274
0.09593257,16.89983,-21.3194314184345
0.1074433,16.45038,-22.0320650590306
0.09520487,17.26542,-20.9362242064933
0.08297382,16.08851,-21.7960352158753
0.270684,17.72226,-22.9826657212169
0.4028087,19.17137,-22.5410758925411
0.04977782,16.58722,-20.1359491510802
0.2809707,18.28985,-22.5081894545066
0.2589664,17.39213,-23.2026888650214
0.03804233,15.84229,-20.2781144567821
0.03836371,16.56969,-19.5695082668375
0.3717549,18.86072,-22.6456963910729
0.4248931,19.55573,-22.2945312137233
0.1074627,15.61153,-22.8713302048312
0.1067169,17.4769,-20.989742910642
0.03808302,15.84346,-20.2793366514153
0.06308059,16.54717,-20.7113712647344
0.1156367,17.49569,-21.1583501550233
0.0597514,16.85027,-20.2852945682225
0.2623432,17.92449,-22.7025203222309
0.03730522,15.54496,-20.5317645112494
0.0823582,17.21897,-20.6484693398885
0.07446004,17.6511,-19.9852906100143
0.07552451,16.32808,-21.3407753135147
0.3034183,17.85956,-23.131283035098
0.0750734,17.72565,-19.9294988698578
0.1086359,17.74236,-20.7658121229351
0.09644709,17.15834,-21.0733066671171
0.09681862,17.46916,-20.7713996696952
0.03834352,16.9265,-19.2115245886473
0.1856737,17.70079,-22.0789297006038
0.09680603,17.48651,-20.753747250966
0.2680054,17.86596,-22.8141808455907
0.02147934,17.00471,-17.8472190167136
0.09223218,17.69293,-20.4353536357389
0.1857791,16.40878,-23.3723127906871
0.3917024,20.26229,-21.3781980820786
0.391092,18.68415,-22.9523271826169
0.1579999,16.66974,-22.722119275164
0.1601934,17.76147,-21.663344121926
0.1023552,16.5548,-21.8147646123604
0.3482341,18.8559,-22.483663946973
0.3926269,18.64035,-23.0061974825929
0.06882174,17.7601,-19.6965629171797
0.4629296,18.50817,-23.5646598165994
0.157814,17.70379,-21.6852564165829
0.09571622,17.58339,-20.6306469664674
0.1348087,17.35733,-21.6574172516705
0.1254037,16.48588,-22.3583818981813
0.1561915,16.58983,-22.7745418315202
0.1559731,16.92032,-22.440713697483
0.1588199,17.5297,-21.8745371482884
0.09581152,17.26945,-20.9468870009142
0.08536199,17.3906,-20.559202209941
0.3697384,18.58997,-22.9025192099587
0.07399483,17.46197,-20.1600954180562
0.0847503,16.94853,-20.9847253309553
0.2690748,17.902,-22.7880661009561
0.08433978,17.56341,-20.3586787596355
0.07376079,16.43252,-21.1822965756104
0.04839813,17.19192,-19.4680081358675
0.0334835,15.17692,-20.6588765685208
0.2606908,17.60822,-23.0030891760337
0.3984694,18.96056,-22.7239884085658
0.07397272,16.51901,-21.1023674580616
0.02864285,16.30006,-19.1887099844256
0.3995332,19.03571,-22.6557089216848
0.2123067,20.74198,-19.3635066996785
0.4658681,19.02539,-23.0639222747179
0.4267774,18.66567,-23.1960391042466
0.0734873,17.16755,-20.4387761472853
0.111276,17.74338,-20.8208143010481
0.2754253,17.91692,-22.8313157349212
0.0461611,16.95722,-19.596354618732
0.03331094,17.36947,-18.4548180605052
0.06309882,20.02363,-17.235561884138
0.2949439,18.48149,-22.4381508353356
0.07181372,17.17704,-20.3766742723337
0.2332289,17.65196,-22.684030854288
0.09613567,17.27353,-20.9506288059596
0.3467602,18.69819,-22.6305693228841
0.2466209,17.63102,-22.8427495664878
0.1023617,17.32885,-21.0408609305077
0.04348034,17.62495,-18.7943975069158
0.1506431,17.22407,-22.0540761562245
0.1856566,16.83316,-22.9463405688603
0.3804685,19.05083,-22.5149482483239
0.08248463,16.55559,-21.3153691361227
0.069855,17.50861,-19.982013276064
0.1570126,17.47293,-21.9039635963283
0.0852924,16.299,-21.6489220463948
0.4076045,19.37936,-22.3635956772578
0.08313769,16.02205,-21.8670329725465
0.4045123,19.16075,-22.5625662352488
0.08410072,17.2512,-20.664356979694
0.08400386,16.50392,-21.4089834333065
0.084067,17.10087,-20.8137626390586
0.08387157,17.16338,-20.7459053031593
0.4081957,18.44876,-23.2979328092892
0.1596075,17.31819,-22.0978705311766
0.08314948,15.30972,-22.579685793545
0.1018732,17.37198,-20.986618222193
0.2578253,20.39058,-20.1932783668956
0.06509142,15.60376,-21.7260658490086
0.06493402,16.62057,-20.7037515801458
0.04364219,15.61535,-20.8123189611568
0.1235702,17.09647,-21.7131687655821
0.09226175,17.16276,-20.966270627321
0.1127173,16.69059,-21.9036598538908
0.1123324,17.12865,-21.4576040221061
0.1371191,17.18089,-21.8740254606712
0.4690662,19.48911,-22.6180330272145
0.07633966,17.31952,-20.3739069608607
0.1148384,16.88987,-21.7479625034093
0.1523422,17.46629,-21.8385789899884
0.06754486,17.33694,-20.0770658213633
0.07578713,15.93679,-21.7400086858509
0.1261739,16.45339,-22.405277511819
0.1145168,17.4256,-21.2056716827735
0.11447,16.94689,-21.683424509782
0.07651239,16.40226,-21.2963321547742
0.01899364,18.18801,-16.392712366138
0.03815033,14.90871,-21.2180322941238
0.109809,16.70045,-21.8327730383787
0.09551127,16.88695,-21.3221305734427
0.1858938,18.22977,-21.5528095165195
0.03784388,16.77603,-19.3327036925455
0.2543243,17.72799,-22.8219403076676
0.3869655,18.96331,-22.6459211406527
0.3866598,19.18212,-22.4250766779743
0.03790334,15.93617,-20.1760636997304
0.06987108,17.09997,-20.3911795793679
0.0654288,17.66939,-19.6721962191012
0.1021754,16.96201,-21.4034719052605
0.38737,18.61029,-23.0016162723595
0.1851087,17.21441,-22.5579372935679
0.01954051,17.48188,-17.1613965966844
0.08585819,16.78622,-21.1769202783903
0.08545451,16.46222,-21.4900704598202
0.3846101,18.78624,-22.807314052986
0.1798982,17.54401,-22.159406740418
0.08379089,17.38532,-20.5217495401219
0.248745,17.92903,-22.565950272535
0.04872381,16.75004,-19.9249762521706
0.06682529,16.60439,-20.7852395902987
0.07126185,17.30687,-20.2292432579949
0.1221195,17.16662,-21.6152804133833
0.09183584,17.24904,-20.8692987425587
0.1072695,16.94196,-21.536710276225
0.07587268,15.74346,-21.9359181737863
0.1302303,17.6307,-21.3024904911905
0.1303047,17.20216,-21.7323801419149
0.03936305,16.01154,-20.1851268320556
0.09417052,17.12983,-21.0465383133116
0.1070515,17.54243,-20.9314970155018
0.04037981,15.1309,-21.1227860913067
0.03976493,16.025,-20.1943702717883
0.04061377,14.1637,-22.1029095558896
0.03866832,13.74019,-22.4166775440397
0.1255071,17.27901,-21.5671933028639
0.04103274,17.46623,-18.8233448016952
0.08446822,17.14984,-20.7757453342738
0.1691461,17.69923,-21.8558812288638
0.0385818,16.52043,-19.6314330838875
0.03888225,16.94207,-19.227129074782
0.4916622,19.38145,-22.8485621043685
0.03899863,13.57275,-22.6031202230874
0.04032925,15.64049,-20.6103943671773
0.03996889,17.71646,-18.5143540180872
0.03942392,15.06291,-21.137206120318
0.1497226,17.39926,-21.8643008215471
0.09485572,16.67083,-21.5223056950632
0.09521044,16.71543,-21.4863493746249
0.1270814,16.87176,-22.0037723190623
0.03787675,17.10497,-19.005693095815
0.1072763,16.90795,-21.5708687159289
0.09505691,16.64291,-21.5551283229159
0.1251915,16.45222,-22.3880567830779
0.1260294,17.39281,-21.4631535286806
0.1271792,16.95392,-21.9234183565625
0.1074813,17.53954,-20.9437273487582
0.3582934,18.66736,-22.7447881920149
0.07788806,17.24832,-20.4910840566686
0.1289759,17.55579,-21.3545868883111
0.1143793,16.92639,-21.7020725051847
0.1768631,17.30116,-22.3612425434807
0.1782912,17.363,-22.3187756501935
0.1239605,17.48005,-21.3370020548937
0.395745,17.9854,-23.68149730469
0.17273,17.41053,-22.1949597008681
0.4417432,19.14264,-22.8083999966643
0.08193589,16.08876,-21.7668659469971
0.1000847,16.69107,-21.6264016246829
0.07057208,16.34722,-21.1666962060526
0.0996795,16.53029,-21.7777771808667
0.4593117,19.02527,-23.0271280688436
0.1121304,17.44679,-21.1352603351673
0.08940969,16.93665,-21.1198876627587
0.192828,17.56007,-22.311192230578
0.1814481,17.76658,-21.9575296671888
0.1038417,17.33858,-21.0645031285676
0.157098,17.46682,-21.911372936838
0.1586266,17.20749,-22.1938278811851
0.07009142,16.57011,-20.9282243288618
0.07794146,17.77127,-19.9697089065661
0.4851659,19.48676,-22.7084780403544
0.01902536,13.71062,-20.8737813613202
0.1580449,16.51618,-22.8763674183386
0.06989451,15.83715,-21.6547636322587
0.1201394,17.25846,-21.4850710321306
0.1222102,16.86104,-21.9226039272218
0.1199253,17.14873,-21.5906193084774
0.07097115,17.26284,-20.2639412475458
0.08496574,16.40113,-21.5379638168159
0.3264291,18.20306,-22.9723154829007
0.2033939,17.34192,-22.6589662150545
0.1572003,18.14418,-21.2355609337293
0.118066,17.16849,-21.5342310625391
0.1179317,17.78728,-20.9127765589326
0.1188819,17.33428,-21.3845847119305
0.1183385,17.65391,-21.0542148522533
0.1188491,16.93328,-21.7849403900748
0.1199048,17.27465,-21.4642990934844
0.3241772,17.67266,-23.4852005143528
0.3271875,18.18446,-22.996800691461
0.2023069,17.7929,-22.1949338129197
0.1176527,17.58477,-21.109738417654
0.1326728,16.62124,-22.3557872479545
0.1341757,17.44136,-21.5622624716121
0.1086603,17.4748,-21.0338974739564
0.2590183,17.59019,-23.0051270087297
0.1592083,17.67064,-21.7394252045741
0.2592335,17.92364,-22.6737392037054
0.08071183,17.53509,-20.2859799004602
0.04931947,16.55522,-20.1471301737657
0.06181338,17.37429,-19.8381893693486
0.06637767,16.44074,-20.9335952751987
0.1460524,17.72724,-21.4773037258267
0.1461216,17.34145,-21.8642228259322
0.2622072,17.89434,-22.7313827228241
0.08622202,17.6066,-20.366272387049
0.4322039,18.65085,-23.24358003143
0.1148368,17.46004,-21.1777610332026
0.07243562,16.85532,-20.7180832449815
0.2219788,17.58587,-22.6286587821935
0.07221456,16.13446,-21.431961494085
0.09538655,17.27974,-20.9263086295497
0.1826038,17.7301,-22.0093330671066
0.07861169,17.31377,-20.4468296207304
0.121205,17.77249,-20.9917630038323
0.178913,17.49757,-22.1926041081403
0.07883006,17.54984,-20.217117965221
0.02484193,15.08203,-20.0913066006082
0.3468214,18.39193,-22.9372830003293
0.08181598,17.59891,-20.2533516198473
0.1257321,17.17908,-21.6713354620031
0.123952,17.1978,-21.6190829803557
0.09408373,17.07972,-21.0945138207288
0.07024024,17.49572,-20.0074457646373
0.3442458,18.53786,-22.7723922717953
0.07107496,17.69991,-19.8302036681212
0.06985381,17.00369,-20.4869008047884
0.1222078,17.62679,-21.1568007492359
0.06922622,17.18394,-20.2860700364398
0.3459299,19.67498,-21.6476828950902
0.1964148,17.43581,-22.4801745838748
0.2404848,17.69321,-22.7183081161522
0.06986681,16.0467,-21.4443106020417
0.1195359,17.29362,-21.438104953008
0.02961223,14.58052,-20.9821215781883
0.1181726,17.24745,-21.4573886920946
0.02113602,17.73926,-17.0771097258334
0.08390609,16.82708,-21.0831494082451
0.1567453,17.34033,-22.0324905885483
0.03459887,17.0983,-18.8104763968164
0.1568007,21.40448,-17.9691861751836
0.1851017,17.20401,-22.5682494926381
0.1575718,16.97378,-22.4115996072878
0.07273933,16.64795,-20.9350042010793
0.07207152,17.53753,-20.0243622370973
0.07820489,17.87013,-19.8785768673553
0.06205546,17.43858,-19.782776021675
0.0869586,17.7084,-20.2840651785705
0.1575542,17.11609,-22.269029598337
0.03995192,17.179,-19.050867071024
0.039817,17.77032,-18.4519766044695
0.02526626,15.409,-19.8018195282996
0.0353776,17.68855,-18.2698284759393
0.03528344,16.93712,-19.0153175950498
0.1170351,17.3937,-21.2884772331423
0.125463,17.7081,-21.1372760865149
0.07393959,15.69387,-21.9264824786546
0.1168292,17.72331,-20.9547444681621
0.1849949,17.59631,-22.1745596281289
0.1853877,17.71674,-22.0592487791642
0.2883951,17.99598,-22.8673370447601
0.1173183,17.21999,-21.4678496308271
0.1246059,16.63146,-22.1977923431341
0.08210291,16.31643,-21.5438780360319
0.1181684,17.68439,-21.0203684796489
0.1261418,17.45129,-21.406777830108
0.1187062,17.30018,-21.4152159146111
0.1577138,17.50097,-21.8865651452888
0.3210169,18.09077,-23.0423070990914
0.3846205,18.54566,-23.0479653775094
0.122218,17.75625,-21.0275373379929
0.4250935,18.70873,-23.1427438991427
0.1211176,17.75395,-21.0086077363223
0.02078613,16.31116,-18.4683767074568
0.1208378,16.92017,-21.8369673787428
0.2004112,17.83945,-22.1254833113647
0.02087503,16.77045,-18.0185054871628
0.1852222,17.45249,-22.3213439135012
0.07607103,17.16783,-20.517526175968
0.2049748,17.67023,-22.3495143401367
0.1836345,17.53696,-22.2160718422571
0.1817867,17.56427,-22.164344098141
0.06047695,17.63108,-19.5318354421978
0.3142226,18.42698,-22.652048864522
0.4290524,19.45395,-22.421517970132
0.1862929,17.38636,-22.4014059266477
0.07187766,16.94189,-20.6138607880714
0.06240619,17.22738,-20.0067659668087
0.3711781,18.87851,-22.623930297014
0.123312,17.77502,-21.0296972280955
0.3014629,19.25972,-21.7148539132853
0.1988061,17.53172,-22.4136624551946
0.07893566,17.18757,-20.5824534020076
0.1415896,17.34935,-21.7815481135237
0.1079633,17.21396,-21.2797371108634
0.07977457,15.09729,-22.6969804370216
0.1027977,18.10639,-20.2731957090897
0.05043545,16.15154,-20.6011881437673
0.03897807,16.68097,-19.4937279029689
0.07227997,17.52167,-20.0468200288393
0.3956774,18.47268,-23.1937773753614
0.1702323,17.71025,-21.8602378688346
0.458203,19.55743,-22.4886783314523
0.1230188,17.12356,-21.6755681646995
0.2119447,18.789,-21.3123178018034
0.07837977,16.78409,-20.9697380070794
0.1072253,17.50644,-20.9712762669327
0.1565587,17.52371,-21.8462666808389
0.1262639,17.34137,-21.5189746927604
0.148258,16.8646,-22.3755784890827
0.1582888,16.47046,-22.9257649937653
0.1578495,16.41781,-22.9717738444487
0.102797,16.97086,-21.4087178081574
0.1610829,17.26812,-22.1699390358316
0.1822973,16.71333,-23.0220532086065
0.1724612,18.32083,-21.2809176736876
0.0821308,16.544,-21.3170808760733
0.1835233,16.7097,-23.0418658852798
0.08238281,16.60452,-21.2636059220787
0.02097693,16.19371,-18.6059905670569
0.2258506,19.15694,-21.1000123128834
0.1787342,17.35076,-22.3369986536645
0.1800888,17.03065,-22.675321843286
0.07464101,15.65259,-21.9893498056743
0.1259756,17.72387,-21.1310977184056
0.1231112,17.4369,-21.3639870681658
0.4590401,18.85617,-23.1946866145763
0.1832756,17.39701,-22.3512968119181
0.1002423,17.02775,-21.2933823132253
0.04050813,17.47309,-18.787696950365
0.3167494,18.56158,-22.5376680891705
0.07208736,16.77092,-20.7914827005091
0.1215379,16.54992,-22.220765130621
0.121514,16.54992,-22.2203031900368
0.1480905,17.6921,-21.5453885761853
0.1480899,17.6921,-21.5453792440923
0.07763315,16.75792,-20.9739798015453
0.07763468,16.75792,-20.974024870937
0.1501929,16.74745,-22.5235705106083
0.1501725,16.74745,-22.5232469422839
0.1479407,16.37959,-22.8554874037189
0.1479746,16.37959,-22.8560319902693
0.1181727,17.00906,-21.69578161565
0.1183253,17.00906,-21.6988053776773
0.08276588,17.7625,-20.1162806640395
0.08278653,17.7625,-20.11685397568
0.1868078,17.47045,-22.324000318101
0.186758,17.47045,-22.3233550362276
0.4163296,18.86422,-22.9334025570056
0.4165408,18.86422,-22.9347129408839
0.1210882,16.99535,-21.7666422147056
0.1210352,16.99535,-21.7656144927699
0.3797444,18.61019,-22.9507031735382
0.3797341,18.61019,-22.9506333435166
0.1274005,17.45258,-21.4288582387688
0.127412,17.45258,-21.4290694332567
0.1980518,17.68687,-22.2492672211044
0.1980118,17.68687,-22.2487766791621
0.04970026,17.17754,-19.5421257668893
0.04965116,17.17754,-19.5399009822369
0.1504243,16.1824,-23.0922911596281
0.1504328,16.1824,-23.0924260499262
0.1291505,17.38692,-21.526650241136
0.1291914,17.38692,-21.5273964148853
0.1260667,17.59367,-21.2629952222567
0.1260674,17.59367,-21.263008848597
0.138333,17.74078,-21.3349920406679
0.13833,17.74078,-21.3349405354394
0.1373069,17.09037,-21.9677861288757
0.1372482,17.09037,-21.9667745841936
0.1360956,16.41963,-22.6175734816895
0.1361229,16.41963,-22.6180477120489
0.07708974,16.99651,-20.7193027440823
0.07706022,16.99651,-20.7184256725137
0.1399633,16.88225,-22.2212725495938
0.1400162,16.88225,-22.2221669539418
0.03948294,17.03766,-19.1658016424679
0.03940544,17.03766,-19.1614095529337
0.1323239,17.2208,-21.7500088396957
0.132385,17.2208,-21.7510987911295
0.1851725,17.75065,-22.0225326276674
0.1852568,17.75065,-22.023633552125
0.3571342,18.78986,-22.6140141900837
0.3575058,18.78986,-22.6166677688791
0.1320546,17.37918,-21.5868275576903
0.1320201,17.37918,-21.5862105210025
0.051687,16.77795,-20.0299952841374
0.05165907,16.77795,-20.0287769432828
0.05125009,16.58285,-20.2059675438156
0.05123644,16.58285,-20.2053673610031
0.3198066,18.58123,-22.542294139065
0.3195374,18.58123,-22.5401649999915
0.126152,17.51342,-21.344837121756
0.1262743,17.51342,-21.3471166432832
0.05133603,17.41834,-19.3742535522886
0.0513588,17.41834,-19.3752527682445
0.08429851,17.39528,-20.5256801763807
0.08425681,17.39528,-20.5245420106794
0.1023508,17.7409,-20.6285627409779
0.1023617,17.7409,-20.6288115289149
0.06352756,17.59024,-19.6843345341709
0.06351992,17.59024,-19.684061238408
0.0525813,18.23704,-18.6095788995245
0.05259478,18.23704,-18.6101572206119
0.3575884,18.12215,-23.2849738531856
0.3574107,18.12215,-23.2837059545219
0.05315515,16.4404,-20.4307027480773
0.1534352,19.60023,-19.7216689074146
0.153452,19.60023,-19.7219309780168
0.05199153,15.8017,-21.0194916023207
0.05190925,15.8017,-21.0159212238437
0.0520108,16.37701,-20.4450102802999
0.05194937,16.37701,-20.4423462932265
0.05190908,15.48172,-21.3358885197265
0.1269586,17.662,-21.2112551732162
0.1270045,17.662,-21.2121061861372
