z,mag_r,absmag_r
0.04930476,15.72966,-20.9720220895419
0.04877252,17.26095,-19.4163102506893
0.04904804,15.39502,-21.2949159876473
0.04992867,17.26578,-19.464200575091
0.03989545,15.92238,-20.3043222790426
0.04880726,17.02138,-19.6574863830509
0.03901695,15.10372,-21.0732069068426
0.0485778,17.66424,-19.0040239384759
0.02379248,14.69769,-20.3801766486436
0.04726653,16.96626,-19.6404763240627
0.04651291,16.39597,-20.1746608963356
0.04513219,17.1146,-19.3883776777364
0.03061206,15.84844,-19.7879535572292
0.01737721,13.84011,-20.544770969583
0.04655106,17.50788,-19.0645909256268
0.03183203,16.42195,-19.3013072994851
0.04593834,17.19674,-19.3459766155008
0.0304266,15.53849,-20.0844014144552
0.03083128,15.81178,-19.8404694313998
0.03903706,16.99267,-19.1854047914776
0.03119965,14.74838,-20.9302672896451
0.03752311,15.24279,-20.8469331650259
0.03709651,15.14796,-20.9162378665805
0.03748369,15.42497,-20.6624051697132
0.03898491,16.68697,-19.4881137691516
0.03795014,16.91535,-19.1996371017688
0.04660117,16.32086,-20.2540265664821
0.04639131,16.804,-19.7607439673862
0.04644496,15.71051,-20.856830612374
0.04691594,15.88479,-20.7052157412559
0.0469376,16.27725,-20.3137932285784
0.04606347,17.14443,-19.404389846755
0.04517952,17.47314,-19.03218264689
0.04583677,17.3575,-19.1802442712526
0.0479116,14.73219,-21.9050192855706
0.04515271,16.60704,-19.8969506275219
0.04694071,16.08996,-20.501238036941
0.04570804,16.32771,-20.2037153573525
0.04645675,16.23654,-20.3313728730311
0.04862186,15.01774,-21.6525595077941
0.04777069,15.56538,-21.0652097507161
0.04550579,15.49026,-21.0312132956673
0.04556057,17.36673,-19.1574463534836
0.0412215,16.14583,-20.1540169347124
0.04676727,16.7163,-19.8665783759211
0.04637432,16.01767,-20.5462584736263
0.04642842,15.82468,-20.741864146493
0.0467129,16.66415,-19.9161158281451
0.04684802,16.77386,-19.8128941284509
0.04148974,16.80018,-19.5141909631691
0.04601919,16.0793,-20.4673643840366
0.03183933,15.76037,-19.9633986052925
0.03186588,15.76037,-19.9652516189231
0.04675606,16.76057,-19.8217742792275
0.04041167,16.44805,-19.8074013150695
0.04692308,14.63791,-21.9524372912024
0.04816542,16.94649,-19.7025973487108
0.04827573,15.6106,-21.0436286923448
0.04555693,15.28805,-21.2359505107502
0.04320633,17.16062,-19.2445508917254
0.04335062,15.61568,-20.7969699475802
0.04965438,14.86102,-21.856559167359
0.0479382,15.36777,-21.2706851296273
0.04553722,16.25581,-20.2672174777926
0.03064411,14.38692,-21.2518020043781
0.03610139,15.38058,-20.6229556162697
0.03088653,15.99039,-19.6658394851141
0.02804749,15.61487,-19.827310510858
0.04136236,17.17578,-19.131708825472
0.04792559,16.90105,-19.7368123111051
0.0313028,16.433,-19.2529801782881
0.04593759,16.80183,-19.7408471968853
0.04607024,16.57309,-19.976062441438
0.03835845,16.03858,-20.1003129458152
0.04674437,16.66646,-19.9153169387032
0.04869684,17.12473,-19.5490320757076
0.0449813,16.23373,-20.2617243103109
0.04406272,15.91659,-20.5325889894087
0.04510591,14.8893,-21.6123627009704
0.03725692,15.32702,-20.746811370264
0.03724452,15.87528,-20.1978125647922
0.04522421,15.64724,-20.8603081252407
0.0453381,15.74887,-20.7643170498974
0.04594855,16.99342,-19.5497898347595
0.04099056,15.22809,-21.0591898906682
0.03312304,16.39095,-19.420746696016
0.04647997,15.62017,-20.9488635246053
0.04692195,16.93291,-19.6573888883478
0.04714626,15.45434,-21.1466728107733
0.04113096,16.05436,-20.2405683369974
0.04103642,16.05436,-20.2354183929341
0.0450715,16.46338,-20.0365782262971
0.04044122,17.1404,-19.1166896084189
0.04073252,16.74505,-19.5280962491067
0.04029754,14.97127,-21.277857989647
0.04021512,14.97127,-21.2732784842471
0.03778629,16.85586,-19.2494688655746
0.04662197,15.79424,-20.7816529727513
0.04389983,16.15883,-20.2820394654289
0.04621062,16.27237,-20.2836110402019
0.03076359,16.20864,-19.4387200764766
0.0313811,15.35032,-20.3412153585028
0.04504103,17.006,-19.4924353087953
0.04415922,17.2769,-19.1771819260928
0.04683268,15.69368,-20.8923426588878
0.04665145,16.89075,-19.6865562499873
0.04418221,16.5861,-19.869147115853
0.04690905,15.1261,-21.4635755535853
0.04398481,16.00204,-20.443165711373
0.04514219,16.13966,-20.3638124118328
0.04688492,16.97887,-19.6096575445801
0.04472249,17.34158,-19.1409283461258
0.04635753,16.9046,-19.6585089866094
0.04652024,14.45415,-22.1168293349206
0.04592415,17.43123,-19.1107897131354
0.04281509,15.44626,-20.9385347848282
0.04273668,16.12181,-20.2588721602452
0.04879068,14.92542,-21.7526788011849
0.04933394,17.45711,-19.2459004785376
0.04486097,16.33408,-20.1553642488508
0.04435761,16.60341,-19.8607256657157
0.04527226,16.53175,-19.9781797310709
0.04568218,15.00097,-21.5291854674809
0.04452989,16.82694,-19.6458907801815
0.04166494,15.2032,-21.1206029874825
0.04618069,16.61003,-19.9444941826276
0.04612781,16.61003,-19.9419212754944
0.0461306,16.61003,-19.9420572878526
0.04611271,16.61003,-19.9411859451147
0.04519842,15.63191,-20.8743536699021
0.04523033,15.63191,-20.8759375725069
0.04514065,15.63191,-20.8714833910386
0.04522578,15.63191,-20.875711868824
0.04607804,16.01086,-20.5386738731668
0.04564374,16.9524,-19.5758658676479
0.04565312,16.9524,-19.5763275337836
0.04571216,16.9524,-19.5792286103158
0.04650607,16.61889,-19.9514034830741
0.04115121,16.54171,-19.7543154840612
0.03956487,16.88967,-19.3184291604861
0.04025397,15.89188,-20.3548251672562
0.04712734,17.44765,-19.1524665647999
0.03944246,16.60745,-19.5937131789546
0.04845051,17.29465,-19.3677149714684
0.04966673,17.25498,-19.4631609817137
0.04858363,16.41352,-20.2550125947218
0.03540538,16.84266,-19.1174625610657
0.03541928,16.84266,-19.1183372916671
0.04982795,16.50009,-20.2253500610272
0.04236005,14.95002,-21.4108294659448
0.03075847,14.87593,-20.7710675645972
0.04433044,14.30784,-22.154917277991
0.03505926,16.15004,-19.788187943894
0.04199802,17.31232,-19.0293113436405
0.03658615,16.3996,-19.6336925549533
0.0412999,15.167,-21.1371010672623
0.04031823,16.98394,-19.2663382819194
0.04585959,15.84674,-20.692118494584
0.04681391,16.39887,-20.1862444528615
0.04850468,17.60126,-19.0636088640615
0.04783949,15.9968,-20.6370179449093
0.0467449,15.59091,-20.9908935738422
0.04620678,16.8766,-19.6791933184926
0.0466946,16.30647,-20.2729169329052
0.04652528,16.96348,-19.6077495694316
0.03344739,16.74892,-19.0844703932285
0.03343604,16.74892,-19.083714519017
0.0349777,16.88361,-19.0494294894789
0.03496538,16.88361,-19.0486439484958
0.03281174,15.77625,-20.014432381216
0.04971321,15.15905,-21.5611983532401
0.03192536,15.00147,-20.7282910354053
0.03892801,14.6431,-21.528723509834
0.04039489,16.36172,-19.8928084959443
0.03895781,14.79723,-21.3763020089082
0.03931989,15.97138,-20.2228335067957
0.0332008,16.49415,-19.3227702089147
0.03317532,15.08713,-20.7280802061101
0.03319876,15.08713,-20.7296520046157
0.03199466,16.45024,-19.2843501105307
0.04963897,15.17975,-21.5371388443041
0.03179024,16.23534,-19.4849937137548
0.04954492,17.44945,-19.2631644142505
0.03959389,15.16112,-21.0486124036476
0.04087398,16.79804,-19.4828580964007
0.03793223,16.20313,-19.9108078370532
0.0411808,15.77579,-20.5218460145814
0.03784752,16.79916,-19.3097818620829
0.04917285,15.93425,-20.7614067683763
0.04967231,17.30305,-19.4153485202595
0.04949493,16.30585,-20.4044911203308
0.04990119,17.51282,-19.2159270366192
0.04784877,17.59673,-19.0375270447605
0.04758589,16.04556,-20.576311130142
0.04263104,15.79355,-20.5815929777163
0.04838831,15.31464,-21.3448274145519
0.04241889,16.00077,-20.363196047465
0.04808041,16.06876,-20.5763587022464
0.04293622,15.95795,-20.4331700538333
0.04263008,17.19578,-19.1793043807433
0.04289319,16.1629,-20.2259786269212
0.04840096,16.33199,-20.3280662652952
0.02504403,15.17391,-20.0173575558034
0.04410474,16.1425,-20.3088167874671
0.04456121,15.66939,-20.8050131913786
0.04596309,15.12245,-21.4214736361248
0.04530118,17.1511,-19.3602583136037
0.04512721,16.91598,-19.5867477589065
0.04476495,16.30497,-20.1796687682783
0.04577888,17.06287,-19.4720407985063
0.03078995,15.1528,-20.4964633192388
0.03051652,15.59521,-20.0342368374221
0.03165355,15.80754,-19.9032154750913
0.0300765,15.09833,-20.4988614092104
0.04611849,16.08058,-20.4709192135358
0.03691727,16.41393,-19.6394659402388
0.04635748,15.14358,-21.4195258055875
0.04718799,17.45555,-19.1474471154639
0.0394747,16.29336,-19.9096343835849
0.02655665,15.8489,-19.4722110377861
0.04623825,17.2071,-19.3502303448225
0.04610713,16.92767,-19.6232797718714
0.04081381,15.21009,-21.0675188535813
0.03658148,15.52393,-20.5090709651729
0.04192774,16.3308,-20.007076931903
0.03355464,14.9804,-20.8601127875696
0.04209244,16.07033,-20.2763295889287
0.03877551,15.67691,-20.4861390766742
0.04286298,14.69615,-21.6911482530574
0.04297412,16.50869,-19.8844077333562
0.04015278,15.18315,-21.0579252140716
0.04814888,15.53829,-21.1100245043565
0.04600831,15.41584,-21.1302933327285
0.04614291,16.39023,-20.1624632250293
0.04626502,15.4045,-21.1541243663551
0.04821121,15.84979,-20.801435019762
0.04107825,17.02481,-19.2672454495482
0.01115533,12.51372,-20.8982065256751
0.03814447,16.53785,-19.5885462270397
0.02858314,14.8346,-20.6495426190454
0.02996403,16.28031,-19.3085584960058
0.03178947,15.68798,-20.0322973341598
0.04655303,16.59751,-19.9750574360432
0.04594834,14.62342,-21.9197850660155
0.04739607,14.41611,-22.1967780499066
0.0494008,17.6061,-19.0999555253815
0.04861946,16.20166,-20.4685335532615
0.04584222,14.41328,-22.1247290754279
0.0483758,17.12076,-19.5381315560915
0.0290896,14.82684,-20.6962742246228
0.02889943,16.3679,-19.1406569746954
0.04058082,16.41433,-19.8504711985834
0.03775839,15.73843,-20.3652482025001
0.04086782,16.52766,-19.7529026801052
0.04112403,15.37031,-20.924239180838
0.03101351,15.32051,-20.344835036291
0.04329827,15.79155,-20.6183853302733
0.01678586,13.98013,-20.3285726123699
0.01663383,13.68633,-20.6023618255365
0.0448787,13.94936,-22.540970429579
0.04416308,15.38835,-21.0659258156498
0.04521188,15.1469,-21.3600299213699
0.04453495,14.52134,-21.9517438696945
0.04434117,13.63918,-22.8241221099165
0.04527386,16.48918,-20.0208269780415
0.04334566,16.92004,-19.4923522213744
0.03206512,13.65162,-22.0878617697416
0.03159124,14.26083,-21.4455381517039
0.03160603,14.41597,-21.2914464563641
0.03086446,15.02884,-20.6257998271413
0.04918692,17.31168,-19.3846178901096
0.04417474,15.76766,-20.6872101064813
0.03021912,16.432,-19.1756962780578
0.04856184,16.77175,-19.8957711021522
0.04560402,16.82624,-19.7000733197366
0.03067137,16.14971,-19.4909841812235
0.03075067,16.44011,-19.2063159631224
0.03003833,15.84118,-19.7531826546173
0.03160778,15.51462,-20.1929127027102
0.03075507,13.3246,-22.322147915965
0.03049,14.6065,-21.0210192700065
0.04582901,15.28434,-21.2530292751384
0.03076719,16.58162,-19.0660095383277
0.03045624,16.41302,-19.2120351536506
0.03173731,15.93699,-19.7796421341034
0.04512756,17.11314,-19.3895989149162
0.04515551,17.11314,-19.3909884334703
0.04510551,17.11314,-19.3885019709975
0.04511344,17.11314,-19.388896708343
0.04559555,17.18209,-19.3438043465141
0.04559866,17.18209,-19.3439571193436
0.04557371,17.18209,-19.3427285991564
0.04486416,15.00389,-21.4857212523112
0.04037372,16.63383,-19.6195163132548
0.04535409,16.6639,-19.8500760432796
0.04537656,16.6639,-19.8511879803937
0.04535674,16.6639,-19.8502072991971
0.0462414,15.9836,-20.5738781217019
0.03936414,15.1476,-21.0491271472811
0.02455731,13.8628,-21.2850404585052
0.04070435,15.6954,-20.5761968066212
0.04070032,15.6954,-20.5759754421776
0.04142697,17.28704,-19.0239358435533
0.04151702,14.35407,-21.9617733342843
0.04180899,16.42288,-19.9086447256553
0.04265152,15.47047,-20.905743969796
0.04178817,16.20153,-20.1288831396566
0.0409868,16.76444,-19.5226279510092
0.04045295,16.75214,-19.5056004102714
0.02249103,14.84393,-20.1096313317859
0.03435733,15.52388,-20.3692855778097
0.04256895,16.50204,-19.8698322478439
0.03359051,16.76197,-19.0809223621419
0.04154338,15.45236,-20.8649009513851
0.04284802,16.79313,-19.5933804200879
0.04277665,16.79313,-19.5896449034191
0.04224444,16.55135,-19.8033863172568
0.03905766,16.98444,-19.1948123871656
0.04273838,15.72638,-20.6543912168671
0.0408073,16.95962,-19.3176293300578
0.04867475,15.72571,-20.9470382780602
0.04912833,15.27885,-21.4147604573696
0.048164,17.35612,-19.2929014367823
0.02163965,14.69159,-20.1767555126199
0.04743538,15.62346,-20.9912953681288
0.03522819,15.74424,-20.2047041595109
0.03582046,14.51388,-21.4722321469553
0.03578586,14.51388,-21.4700771893705
0.03578423,14.51388,-21.4699752843986
0.03564844,16.81686,-19.1585180808977
0.03614728,16.62021,-19.3861545178351
0.0359247,15.12656,-20.8660360204573
0.03590435,15.12656,-20.8647725850539
0.03250991,15.15006,-20.6200656424519
0.03250857,15.15006,-20.6199741201842
0.03262001,16.56861,-19.2090400750727
0.03264812,16.56861,-19.2109561292334
0.034534,14.85126,-21.0533342066035
0.03453604,14.85126,-21.0534659035239
0.04532517,16.45497,-20.0575830636896
0.04740048,16.5839,-20.0291948758656
0.02814626,16.43998,-19.009992477683
0.03072134,14.29107,-21.3532389189826
0.04093252,15.77792,-20.5061831307049
0.03105888,15.91301,-19.755584990325
0.03440562,16.76784,-19.1284500244515
0.04603095,15.61393,-20.9333083390179
0.03155947,15.02232,-20.6818194096601
0.03134384,14.20969,-21.4792057886576
0.03174955,16.58675,-19.1307374507228
0.04817123,16.02475,-20.6246063173693
0.04821832,15.66592,-20.9856414385754
0.04992004,15.33232,-21.3972723707378
0.02898577,15.9822,-19.5329804435643
0.03992761,15.96441,-20.264093634743
0.04034948,16.63037,-19.6216423567365
0.04908971,16.65145,-20.0403894678771
0.04912684,16.65145,-20.0420905290408
0.04282248,16.77183,-19.6133510410406
0.04280232,16.77183,-19.6122960907097
0.04247388,15.26833,-21.0985311304773
0.04886223,17.45021,-19.2311856733336
0.04113282,15.88559,-20.4094355051453
0.01415643,13.29432,-20.6400238758149
0.02994576,15.90745,-19.6800639367377
0.04396731,15.51489,-20.9294200638262
0.04272807,16.78664,-19.5935938229307
0.03219762,14.97237,-20.7762826385891
0.03146679,14.03377,-21.663826614265
0.03160461,15.8974,-19.8099122184877
0.02535606,13.14383,-22.074844242393
0.02481779,14.45483,-20.7163527444181
0.02557743,14.7292,-20.5087178050178
0.02504985,15.60186,-19.5899239999912
0.02623818,13.96091,-21.3334816902627
0.04473401,17.06425,-19.418838218881
0.0463722,17.07952,-19.4843001348913
0.04260978,17.1897,-19.1843237128001
0.04514696,15.56377,-20.9399342650487
0.046179,15.47546,-21.0789887347948
0.04631887,17.22306,-19.3381819686734
0.04543087,17.2003,-19.317472611351
0.02539095,14.77054,-20.4511754923473
0.03998085,15.94796,-20.2835216128614
0.03997003,15.94796,-20.2829164261824
0.03996896,15.94796,-20.2828563989852
0.04047567,16.047,-20.2119958569178
0.02832046,16.2181,-19.2455594295066
0.04632215,16.71392,-19.8474736642339
0.03938571,14.26622,-21.9317307959103
0.04732418,15.82996,-20.7795216333262
0.046112,17.2418,-19.3093824775635
0.03998154,17.17456,-19.0569604677253
0.02368337,15.65093,-19.4167809113437
0.02291741,14.17294,-20.822107141844
0.03586588,15.92369,-20.0652484537002
0.04026648,14.63552,-21.6118828595835
0.0403097,15.78487,-20.4649277101598
0.03678637,16.53821,-19.5072570042895
0.03391159,14.20372,-21.6603597199511
0.04143874,16.66222,-19.6493921541869
0.0413196,16.66222,-19.642947715445
0.04226826,15.41484,-20.9411558797436
0.03305145,13.77627,-22.0306169684313
0.04227781,14.90692,-21.4495793647885
0.04087052,16.87394,-19.4067731136409
0.04872566,17.38393,-19.2911658553521
0.03032978,16.10061,-19.5151982803869
0.03033189,16.10061,-19.5153531098746
0.032561,16.69017,-19.0834501570052
0.03257469,16.69017,-19.0843854020605
0.03239432,14.98343,-20.7787644565413
0.03235874,14.98343,-20.7763200589992
0.04106173,16.98588,-19.3052813749144
0.04105264,16.98588,-19.3047861195436
0.03561583,15.2546,-20.7187352799437
0.03571609,16.09699,-19.8826166874883
0.0459092,16.23523,-20.3060559298943
0.04681971,17.42425,-19.1611495151335
0.04787721,17.27709,-19.3585024189583
0.02877931,16.03866,-19.4606551249768
0.03393367,16.4507,-19.4148340181447
0.04227205,14.93244,-21.4237506489804
0.04259094,17.36834,-19.0046945563906
0.0262834,15.91282,-19.3853798475793
0.04999137,17.17344,-19.5593741095649
0.04578147,16.62288,-19.9121532258447
0.04953062,15.51939,-21.192577108968
0.04975104,15.4463,-21.2756648864414
0.04974532,17.22446,-19.49724335581
0.01938137,14.91792,-19.7073357169858
0.03870788,16.95686,-19.2022961322406
0.03873006,16.95686,-19.2035763093501
0.0308929,15.49589,-20.1607943891405
0.03145115,15.96858,-19.7279149166733
0.03801183,16.08543,-20.0331842366274
0.04249381,16.66991,-19.6980050249397
0.03132851,15.86193,-19.8258743113083
0.03246231,16.29399,-19.4728760575494
0.04428848,15.04068,-21.4199572976502
0.0325371,14.72122,-21.0507593346712
0.03118988,16.04124,-19.6367091192621
0.04500785,14.94181,-21.5549686661941
0.0310755,14.24734,-21.4224461463534
0.02979146,15.91307,-19.6629669739277
0.0444258,16.55898,-19.908602684745
0.0447197,16.21395,-20.2684186042597
0.04310856,17.11249,-19.2876036255048
0.04655446,16.41334,-20.1592964079273
0.04653537,16.41334,-20.1583750352055
0.04661591,16.41334,-20.1622592167806
0.04661693,16.41334,-20.162308762326
0.04245955,16.8116,-19.5545054575375
0.03892611,14.96597,-21.2057465235475
0.03892517,14.96597,-21.2056926297938
0.03897007,14.96597,-21.2082684909054
0.03903501,14.96597,-21.2119896304296
0.01686545,12.79012,-21.5289919107187
0.0168835,12.79012,-21.5313452595535
0.01692267,12.79012,-21.5364421263415
0.01689675,12.79012,-21.5330710543505
0.04062638,14.70573,-21.561576075677
0.03957622,14.96429,-21.2444485238587
0.04058394,16.8398,-19.425165313692
0.04058354,16.8398,-19.4251431348907
0.04055283,16.8398,-19.4234495217381
0.04686735,15.90636,-20.6813260472643
0.039815,15.07318,-21.149000393573
0.03985643,16.54404,-19.6804682700951
0.03978384,16.41239,-19.8080467675975
0.03950795,16.30088,-19.9039996483672
0.03955468,15.76165,-20.4458707935501
0.03970282,16.00223,-20.213646736892
0.0109701,13.21617,-20.1590840367628
0.0346331,16.81207,-19.0989019011332
0.03475334,16.15285,-19.7658445097308
0.03713614,15.44904,-20.6175411368818
0.02180182,13.32304,-21.5617876165376
0.03815447,15.34225,-20.784736147017
0.03782075,14.56867,-21.5386908804846
0.04213784,16.68546,-19.6636105266004
0.04348035,15.30943,-21.1099136012713
0.04457169,15.86281,-20.6121231144894
0.04060831,16.72423,-19.5420822585771
0.04058684,16.85376,-19.411365192245
0.02227204,15.87838,-19.0535706252386
0.03845284,15.20366,-20.9407208343208
0.03737691,15.97376,-20.1072506776799
0.02826857,15.48436,-19.9752286017289
0.02519191,16.18134,-19.0229609933512
0.02008224,14.91778,-19.7857826863349
0.02005515,14.91778,-19.7828058656197
0.03535282,15.38471,-20.5721068756619
0.03108889,14.72886,-20.9418821528311
0.03111667,14.72886,-20.9438669485738
0.03185952,13.47579,-22.2493863967293
0.03186418,13.47579,-22.2497119145757
0.03117863,14.76623,-20.9109187070112
0.03116767,14.76623,-20.9101372723999
0.03027663,14.85236,-20.7595619237869
0.03028825,14.85236,-20.7604143394719
0.04288455,17.20224,-19.1861844079075
0.0216242,14.52706,-20.3397053766297
0.03397823,16.6484,-19.2200487180226
0.03379123,15.97222,-19.883939863583
0.04140992,16.31479,-19.9952717455176
0.03093245,15.72983,-19.9296957484615
0.03316715,16.16498,-19.649683348413
0.03110981,14.49695,-21.1752810632636
0.03145557,13.35464,-22.3421640408181
0.0318521,15.98707,-19.7375902316534
0.04379183,16.83024,-19.6051072108717
0.04548471,16.4909,-20.0295393524118
0.04333609,17.22118,-19.1907153576995
0.03533616,16.1432,-19.8125667997886
0.04543017,15.64682,-20.8709269248784
0.04394719,15.21696,-21.2263240323494
0.04362902,15.96061,-20.4663880619631
0.04661749,15.32272,-21.252953463336
0.04027892,16.53261,-19.7154787699603
0.04029181,16.53261,-19.7161946368566
0.04026181,16.53261,-19.7145284180867
0.04021426,16.53261,-19.7118857297651
0.03915529,15.83784,-20.3469907178221
0.03919725,15.83784,-20.3493848961069
0.03914815,15.83784,-20.3465830444654
0.03914877,15.83784,-20.3466187746011
0.04220815,15.50421,-20.8486015007035
0.04220166,15.50421,-20.8482573242876
0.0422083,15.50421,-20.8486096053301
0.04062964,16.98295,-19.284536345717
0.04091277,15.23293,-21.0500926693072
0.04094858,14.50184,-21.7831412674338
0.04098648,14.50184,-21.7852113576588
0.04097833,14.50184,-21.7847660781183
0.04128889,17.28938,-19.014120313754
0.03941909,16.60297,-19.5968763283236
0.03944001,16.60297,-19.5980620270375
0.03949053,16.60297,-19.6009238523237
0.03945664,16.60297,-19.599004826853
0.0399993,17.05604,-19.1764763895943
0.04000052,17.05604,-19.1765447033367
0.04001309,17.05604,-19.1772475088845
0.04002633,17.05604,-19.1779871488698
0.04164805,17.17195,-19.1509457569811
0.02610464,14.22921,-21.053881115851
0.02613299,14.22921,-21.0562846018516
0.02609711,14.22921,-21.0532418296826
0.02612121,14.22921,-21.0552858029
0.03940055,16.93554,-19.2632553208664
0.03940436,16.93554,-19.2634715270208
0.03944579,16.93554,-19.2658205852446
0.03940188,16.93554,-19.2633307734193
0.03920741,16.32016,-19.8676447942348
0.0392801,16.7241,-19.4678486154711
0.03929445,16.7241,-19.4686652514608
0.03928505,16.7241,-19.4681303272832
0.03886262,16.25959,-19.9084767673397
0.03886399,16.25959,-19.9085551638033
0.03887183,16.25959,-19.9090059986013
0.04385123,17.13157,-19.3068177366926
0.04386286,17.13157,-19.3074123354566
0.04383594,17.13157,-19.3060356882663
0.04397682,17.25165,-19.193145873923
0.04401168,17.25165,-19.1949225626049
0.04398609,17.25165,-19.1936184237823
0.04449646,16.2435,-20.2276411491882
0.04512556,16.95026,-19.5523830064535
0.04485104,15.78704,-20.7019112715996
0.04773943,17.14552,-19.483593978333
0.04033971,15.79732,-20.4541503690125
0.01101215,13.52191,-19.8617199412818
0.03749253,16.42293,-19.6649772405088
0.03459121,15.51924,-20.3890360547227
0.03729444,17.05082,-19.0252599583909
0.04957194,17.17939,-19.534452846933
0.04290188,16.82937,-19.5599590181587
0.04269475,15.87184,-20.5066465097548
0.03389447,16.49116,-19.3717919418087
0.03797163,16.8675,-19.2487563399479
0.032927,16.46614,-19.3323474293579
0.04092605,17.09879,-19.1849618113772
0.03312802,16.507,-19.3050339435103
0.04099701,17.13341,-19.1542145200415
0.04187421,15.23965,-21.0953643033012
0.04192644,15.92419,-20.4136185390389
0.04146605,17.18287,-19.1302222279037
0.03032153,16.23179,-19.383422096059
0.0494618,16.48201,-20.2268232090227
0.04892339,17.5454,-19.138811810883
0.04670615,16.06717,-20.5127741349767
0.04525048,17.13358,-19.3752716847579
0.04524966,17.13358,-19.3752314061377
0.03195147,14.5593,-21.1722808840464
0.0319318,14.5593,-21.1709117044657
0.03368204,15.45745,-20.3915047804422
0.04660475,16.52581,-20.0492527882318
0.0174426,14.38837,-20.0047715680383
0.04957808,16.82743,-19.886693050036
0.04811725,15.90117,-20.7456710331057
0.03309538,14.66063,-21.1492139623349
0.03307697,14.66063,-21.1479755333038
0.03166468,15.55747,-20.1540658778271
0.04716151,15.93705,-20.6646859207888
0.04759959,17.3988,-19.2237209269071
0.04902073,16.81134,-19.877342060229
0.03874123,16.99386,-19.1672120344185
0.03620927,16.96057,-19.049615804183
0.0354476,16.47192,-19.4908660989481
0.02207043,14.7028,-20.2090616555459
0.04060319,16.23671,-20.0293219583833
0.03941198,15.50848,-20.6909594484813
0.03907131,17.13639,-19.0436441326657
0.04329022,14.22148,-22.1880422620647
0.04326819,14.22148,-22.1869015140037
0.03785636,15.11798,-20.9914904877092
0.04326715,15.98368,-20.424645218973
0.04408879,15.60624,-20.8442573962377
0.04769761,16.75042,-19.8767254110526
0.04433293,16.48509,-19.9777978511238
0.04241577,16.25991,-20.1038871639667
0.04453529,16.5285,-19.9445980848131
0.04200241,15.22872,-21.1131461229549
0.04195119,13.97357,-22.3655620818875
0.04803457,15.34353,-21.2994371692961
0.04562013,16.40332,-20.1237922246969
0.04364469,16.94364,-19.4841636704043
0.02502787,15.84491,-19.3449297785911
0.04642129,15.34996,-21.2162391864675
0.03551183,16.2317,-19.7351226243912
0.04741463,17.41739,-19.1963754465679
0.03987804,15.22464,-21.0010838155832
0.0402105,15.42208,-20.8222099615927
0.04117167,15.7643,-20.532838838277
0.04084905,15.88127,-20.3982628972028
0.04206748,15.74951,-20.5958218630218
0.04161726,15.60223,-20.7190078508012
0.03203221,13.89733,-21.8398638451578
0.03209499,15.58467,-20.1568783460816
0.04772237,16.33341,-20.2949053010564
0.030927,15.42391,-20.2352268070728
0.04739984,16.13692,-20.4761441936524
0.04950067,16.98251,-19.7280916077084
0.01625065,14.48684,-19.7506058905342
0.04572166,17.42911,-19.1029916332394
0.02195758,15.74447,-19.1560793588988
0.02309312,15.68199,-19.3299296708339
0.04711397,16.95695,-19.6425193820528
0.04078527,15.44309,-20.8329540898435
0.04051876,15.36643,-20.8949401089972
0.04053554,15.36643,-20.8958663028826
0.01766613,15.27779,-19.143377027913
0.01695366,13.75012,-20.5804694121203
0.04221702,16.89135,-19.4619240137928
0.03128896,16.5882,-19.0968003300356
0.0320431,16.41594,-19.3220123452408
0.04968647,16.99856,-19.7204771428315
0.04551146,16.60756,-19.9141997836381
0.04955174,15.02903,-21.6838975940843
0.04968997,17.19513,-19.5240685783346
0.03863524,16.75195,-19.4030079142707
0.0386382,16.75195,-19.4031787428328
0.04276565,14.84883,-21.533370240723
0.04283271,15.63832,-20.7473893828945
0.0368399,16.31009,-19.738624122173
0.03563065,13.57059,-22.4036716136361
0.04549047,15.21809,-21.3026333502161
0.04181328,16.37832,-19.9534418543163
0.03044759,16.33658,-19.2878487394278
0.04202972,16.94131,-19.4020071188734
0.04165879,14.09026,-22.233214765904
0.04177648,17.21753,-19.1122540423765
0.04156389,14.44833,-21.8700314567568
0.03113777,14.71725,-20.956977730195
0.03126891,15.54428,-20.1392950903293
0.03171958,13.35689,-22.3584914538079
0.03144878,16.05232,-19.6440069430407
0.03144337,14.58538,-21.1105623014859
0.03081008,15.97731,-19.6734116677481
0.03044431,14.82393,-20.8002566248472
0.04912558,16.67302,-20.0204702811055
0.04902641,17.41504,-19.2739057981016
0.04930117,17.18532,-19.5162002174626
0.04149679,16.46834,-19.8464121387552
0.03886221,17.12809,-19.0399549281194
0.03889768,17.12809,-19.0419938860287
0.03724085,15.00559,-21.0672745097013
0.04317537,16.32839,-20.0751758541659
0.04236232,15.60654,-20.7544356532407
0.03018735,16.14112,-19.4642369247506
0.04362151,16.00162,-20.4249912695395
0.0311887,15.5333,-20.1445686467638
0.04439685,17.38218,-19.0839350174913
0.04695142,15.3064,-21.2853100677685
0.04620219,17.27552,-19.2800541848666
0.0442361,14.76775,-21.690233445266
0.04413523,16.77414,-19.6787193419726
0.03378905,16.50707,-19.3489518517448
0.04482942,15.00532,-21.4825468825586
0.0239134,14.49682,-20.5922607960074
0.03117763,16.36721,-19.3098642037874
0.04588063,16.90909,-19.6307979097544
0.04561052,16.88238,-19.6442542925867
0.04671175,14.63072,-21.949492475849
